"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
311,2.583,974.13434,-170.73561,1315.77490,-234.92776,-14.56216,1286.73889,-978.61823,66.96729,1256.99231,58.41510,90.05472,-3.34241,403.16290,-197.07156,57.89327,-1456.76392,305.79840,12.48112,-578.62823,-138.15005,-10.36136
312,2.592,972.32300,-172.91208,1320.96448,-233.89917,-14.65462,1285.50696,-977.85242,67.90363,1259.40173,44.91736,90.74768,-3.37517,432.79443,-197.27359,57.83400,-1466.53345,305.90469,17.05691,-591.96069,-137.78015,-10.58467
313,2.600,970.13330,-175.20105,1326.51941,-232.90996,-14.74840,1284.34229,-977.14996,68.99082,1262.15112,31.46179,91.38271,-3.41702,461.29449,-197.77937,57.87391,-1476.12158,305.02380,21.70453,-605.22162,-137.48552,-10.75903
314,2.608,967.58386,-177.59647,1332.35938,-231.96234,-14.81387,1283.26440,-976.49054,70.09814,1265.18115,18.01086,91.95367,-3.45869,487.81534,-198.42657,57.72651,-1484.82190,303.85986,26.78018,-618.39642,-137.18883,-10.90108
315,2.617,964.70221,-180.08469,1338.40723,-231.03284,-14.84027,1282.27002,-975.84875,71.10747,1268.43774,4.55890,92.44690,-3.51538,511.59329,-199.05428,56.91163,-1491.58997,302.81854,32.54412,-631.53601,-136.84006,-11.04702
316,2.625,961.52356,-182.64258,1344.59131,-230.09062,-14.85358,1281.34265,-975.19720,71.92857,1271.86938,-8.86859,92.89893,-3.59910,532.20850,-199.59839,55.01552,-1495.06860,301.81827,38.87699,-644.70532,-136.41188,-11.17789
317,2.633,958.08801,-185.21478,1350.84204,-229.11378,-14.89685,1280.47595,-974.51282,72.50822,1275.43091,-22.25757,93.40321,-3.68939,549.71600,-200.12350,51.91407,-1493.99475,300.49481,45.09681,-657.91632,-135.86975,-11.25250
318,2.642,954.43085,-187.69185,1357.08618,-228.09442,-15.01092,1279.68213,-973.78485,72.83049,1279.09204,-35.63947,94.02426,-3.74595,564.56293,-200.72760,47.78657,-1488.05127,298.15103,50.00531,-671.16852,-135.18117,-11.27384
319,2.650,950.58289,-189.94208,1363.24829,-227.04318,-15.23790,1278.98181,-973.02008,72.91482,1282.84192,-49.05170,94.76256,-3.75390,577.30341,-201.41125,42.94382,-1478.08813,294.01099,52.67513,-684.48926,-134.35309,-11.27486
320,2.658,946.58752,-191.88255,1369.26074,-225.98878,-15.62114,1278.39392,-972.23694,72.80936,1286.68518,-62.49866,95.59363,-3.73718,588.28723,-202.06659,37.66260,-1465.27673,287.99725,53.40366,-697.90167,-133.44354,-11.25730
321,2.667,942.51141,-193.50175,1375.07141,-224.96391,-16.19509,1277.92981,-971.44958,72.57370,1290.62524,-75.97449,96.48865,-3.73280,597.55035,-202.56953,32.11454,-1450.35730,280.96606,53.48617,-711.40332,-132.51825,-11.18797
322,2.675,938.43762,-194.83000,1380.64404,-223.98911,-16.98246,1277.59302,-970.65515,72.23991,1294.63354,-89.48737,97.42120,-3.77098,604.92859,-202.84758,26.37602,-1433.69775,273.97250,53.94585,-724.99139,-131.58926,-11.05974
323,2.683,934.45190,-195.91687,1385.95081,-223.06453,-17.99598,1277.38293,-969.83710,71.76878,1298.62769,-103.06104,98.36493,-3.84727,610.19354,-202.87973,20.53036,-1415.51050,267.36823,54.66795,-738.66650,-130.61919,-10.92366
324,2.692,930.63000,-196.81952,1390.96375,-222.17233,-19.23274,1277.29919,-968.97839,71.06242,1302.49744,-116.72839,99.29424,-3.90408,613.05725,-202.66055,14.79311,-1395.77881,260.70129,54.77482,-752.40607,-129.57480,-10.84967
325,2.700,927.03259,-197.58850,1395.65076,-221.28954,-20.67063,1277.34485,-968.07269,70.03453,1306.16858,-130.49823,100.21315,-3.87988,613.10809,-202.19086,9.55960,-1374.15210,253.46237,53.61843,-766.19867,-128.46637,-10.85900
326,2.708,923.70630,-198.26501,1399.97864,-220.40181,-22.27598,1277.52563,-967.12585,68.67825,1309.63293,-144.32452,101.15300,-3.77030,609.87518,-201.50224,5.33608,-1350.14868,245.61848,51.26008,-780.07825,-127.33983,-10.90977
327,2.717,920.68933,-198.88773,1403.91663,-219.51318,-24.01086,1277.84314,-966.14966,67.10024,1312.92517,-158.15344,102.12048,-3.61974,603.17108,-200.60686,2.50122,-1323.59363,237.48830,48.31564,-794.04926,-126.23367,-10.94286
328,2.725,918.01599,-199.49657,1407.43530,-218.64355,-25.83642,1278.29468,-965.15576,65.47899,1316.08655,-171.99829,103.08028,-3.47656,593.40448,-199.43886,1.02183,-1294.73730,229.46245,45.59442,-808.04028,-125.19324,-10.90709
329,2.733,915.71698,-200.13049,1410.50659,-217.80945,-27.71661,1278.88379,-964.15924,63.95989,1319.13940,-185.91925,104.00977,-3.36817,581.38116,-198.00313,0.45323,-1263.96680,221.70474,43.62884,-821.99225,-124.28082,-10.78205
330,2.742,913.81458,-200.81998,1413.11011,-217.00833,-29.61452,1279.63049,-963.18420,62.60174,1322.07898,-199.92505,104.93861,-3.29095,567.93512,-196.52336,0.26651,-1231.67297,214.10664,42.49947,-835.91870,-123.45847,-10.62628
331,2.750,912.31757,-201.58185,1415.23059,-216.22351,-31.49068,1280.56848,-962.26361,61.40260,1324.88123,-213.91479,105.92747,-3.19698,553.83728,-195.25784,0.15042,-1198.33179,206.81999,42.19430,-849.84161,-122.54910,-10.54617
332,2.758,911.21875,-202.42177,1416.85242,-215.44164,-33.31432,1281.72705,-961.43652,60.33047,1327.51563,-227.67175,107.06227,-2.99588,539.68170,-194.24977,0.03069,-1164.39722,200.36913,42.78580,-863.74438,-121.45753,-10.57573
333,2.767,910.49481,-203.33926,1417.96204,-214.66965,-35.06507,1283.10986,-960.74738,59.33809,1329.94861,-240.92816,108.43394,-2.61333,525.72418,-193.37680,-0.08617,-1130.08960,194.86230,44.17276,-877.61304,-120.31898,-10.62754
334,2.775,910.10938,-204.32945,1418.55493,-213.94096,-36.72200,1284.68726,-960.24243,58.37866,1332.14307,-253.62134,110.01523,-2.08055,511.93668,-192.53130,-0.21536,-1095.44092,189.78999,46.03830,-891.46973,-119.31248,-10.58329
335,2.783,910.02124,-205.37854,1418.63501,-213.30891,-38.26720,1286.40417,-959.96252,57.41666,1334.06384,-266.28479,111.62614,-1.47483,498.19473,-191.66217,-0.38878,-1060.56226,184.69662,48.06259,-905.33820,-118.45821,-10.41766
336,2.792,910.19086,-206.46541,1418.20898,-212.83458,-39.70087,1288.20081,-959.93964,56.43229,1335.68018,-280.15717,113.17068,-0.65074,484.43417,-190.74965,-0.61305,-1025.80371,179.47025,49.99677,-919.18683,-117.64986,-10.23506
337,2.800,910.58191,-207.57169,1417.28638,-212.57182,-41.03793,1290.02234,-960.19775,55.42515,1336.96558,-296.58405,114.74557,0.90996,470.68246,-189.83435,-0.82670,-991.64172,174.20511,51.69215,-932.94769,-116.81104,-10.15647
338,2.808,911.16217,-208.68271,1415.87817,-212.54716,-42.27850,1291.80969,-960.75159,54.41189,1337.89893,-315.91656,116.32314,3.98722,456.99966,-188.99609,-0.93213,-958.42102,169.08301,53.13148,-946.61426,-115.97723,-10.16469
339,2.817,911.90704,-209.78009,1413.99390,-212.74925,-43.38241,1293.48901,-961.60364,53.41763,1338.46802,-336.79065,117.62117,9.56239,443.42239,-188.24799,-0.91963,-926.22559,164.24869,54.33556,-960.25653,-115.18908,-10.12852
340,2.825,912.79999,-210.83905,1411.63928,-213.14868,-44.28570,1294.98218,-962.74304,52.47154,1338.67322,-356.29688,118.46812,18.54548,429.92575,-187.51845,-0.89664,-894.94189,159.72496,55.24290,-973.93188,-114.41682,-9.97676
341,2.833,913.83118,-211.83492,1408.82153,-213.73199,-44.94331,1296.22839,-964.14557,51.60041,1338.53210,-370.88574,118.98708,30.71741,416.43369,-186.73967,-0.96560,-864.34027,155.44272,55.70638,-987.63300,-113.65887,-9.79596
342,2.842,914.99567,-212.74898,1405.55457,-214.50911,-45.34007,1297.19775,-965.77905,50.81685,1338.08142,-377.84912,119.45761,43.96634,402.89230,-185.88843,-1.14326,-834.15546,151.37744,55.61876,-1001.28516,-112.93288,-9.74427
343,2.850,916.29315,-213.56290,1401.85706,-215.49295,-45.46316,1297.89417,-967.61218,50.12312,1337.36633,-376.50116,120.29257,55.35592,389.32104,-184.97145,-1.39118,-804.20056,147.61819,55.01648,-1014.80945,-112.15800,-9.85195
344,2.858,917.72968,-214.25523,1397.74866,-216.68265,-45.28894,1298.35608,-969.61584,49.53019,1336.42578,-367.86829,121.94334,63.04025,375.77261,-184.02534,-1.64465,-774.43982,144.36583,54.03664,-1028.23328,-111.26980,-9.94516
345,2.867,919.31885,-214.81447,1393.25171,-218.06590,-44.80669,1298.64478,-971.75720,49.06258,1335.28296,-353.50226,124.48256,66.94812,362.27350,-183.11095,-1.81798,-744.98682,141.95149,52.80861,-1041.64478,-110.38660,-9.84985
346,2.875,921.07770,-215.24841,1388.39233,-219.62984,-44.04515,1298.82666,-974.00043,48.74722,1333.94482,-334.86969,127.32109,68.06221,348.84323,-182.28839,-1.85395,-716.02850,140.64877,51.37755,-1055.04736,-109.66377,-9.60918
347,2.883,923.01862,-215.57668,1383.20032,-221.35861,-43.06192,1298.95715,-976.31384,48.60112,1332.40906,-313.41565,129.58018,67.52161,335.53134,-181.60608,-1.76533,-687.77454,140.49530,49.68604,-1068.36304,-109.07433,-9.40450
348,2.892,925.14337,-215.82181,1377.70862,-223.21779,-41.90489,1299.07312,-978.67218,48.61538,1330.67236,-290.64978,130.69911,66.18267,322.38132,-181.07127,-1.60996,-660.50098,141.46089,47.60528,-1081.51880,-108.38391,-9.37903
349,2.900,927.44067,-215.99951,1371.95422,-225.15221,-40.59453,1299.19104,-981.04919,48.75108,1328.73914,-267.95203,130.53415,64.48091,309.37405,-180.59399,-1.47095,-634.53589,143.56993,44.96096,-1094.47864,-107.32213,-9.57119
350,2.908,929.88867,-216.10800,1365.97839,-227.10803,-39.14787,1299.31274,-983.40814,48.96531,1326.62402,-246.13055,129.17471,62.56038,296.43936,-180.03934,-1.42250,-610.15363,146.85693,41.58944,-1107.31958,-105.95841,-9.86733
351,2.917,932.45941,-216.13356,1359.83398,-229.05725,-37.61155,1299.43689,-985.70502,49.23308,1324.34534,-225.12817,126.92928,60.58969,283.50888,-179.36444,-1.44785,-587.50830,151.38963,37.48964,-1120.25464,-104.74952,-10.07318
352,2.925,935.11804,-216.06473,1353.59119,-231.00269,-36.06552,1299.56982,-987.89978,49.53937,1321.91992,-204.25269,124.29483,58.87299,270.54297,-178.62158,-1.44440,-566.70508,157.19473,32.86826,-1133.37793,-103.88216,-10.11475
353,2.933,937.82172,-215.89633,1347.33459,-232.96291,-34.59819,1299.72522,-989.96191,49.87191,1319.35950,-182.71509,121.70985,57.63553,257.53140,-177.85309,-1.33649,-548.01147,164.13132,27.95578,-1146.55688,-103.10616,-10.04539
354,2.942,940.52368,-215.62735,1341.14966,-234.94678,-33.26878,1299.91467,-991.86932,50.22200,1316.66431,-160.01794,119.31398,56.79203,244.47586,-177.04597,-1.14986,-531.93707,172.03516,22.94527,-1159.75562,-102.43272,-9.90419
355,2.950,943.17810,-215.26137,1335.11145,-236.93436,-32.07883,1300.14209,-993.60297,50.57499,1313.82031,-136.01758,116.98865,55.99510,231.36816,-176.15999,-0.98512,-519.02246,180.83931,18.12521,-1173.09119,-102.05235,-9.73939
356,2.958,945.74109,-214.80865,1329.28088,-238.87735,-30.98478,1300.40552,-995.13776,50.91002,1310.80713,-110.77509,114.52786,54.91412,218.19118,-175.19093,-0.92033,-509.67209,190.25125,13.77867,-1186.53491,-101.75556,-9.62327
357,2.967,948.17584,-214.29013,1323.70862,-240.71266,-29.93986,1300.69714,-996.43481,51.22058,1307.60999,-84.41693,111.77127,53.48661,204.93616,-174.19746,-0.93260,-504.14850,199.49081,9.91643,-1199.93506,-101.27287,-9.53137
358,2.975,950.45642,-213.73558,1318.44250,-242.38058,-28.93024,1301.00122,-997.44714,51.52483,1304.23291,-57.10803,108.70757,51.94629,191.60742,-173.24426,-0.93390,-502.44638,207.61945,6.31171,-1213.23584,-100.63826,-9.39263
359,2.983,952.56348,-213.16772,1313.53247,-243.84235,-27.98730,1301.29175,-998.14246,51.84849,1300.71436,-29.09338,105.42307,50.65402,178.21791,-172.34790,-0.87495,-504.12180,214.01974,2.81411,-1226.52759,-99.90589,-9.22493
360,2.992,954.48236,-212.59067,1309.03101,-245.08807,-27.16635,1301.53516,-998.53229,52.19435,1297.14636,-0.71082,102.01149,49.93427,164.79198,-171.48294,-0.79074,-508.35004,218.51750,-0.39318,-1239.95386,-99.04259,-9.07873
361,3.000,956.20526,-212.00114,1304.99402,-246.13022,-26.51057,1301.69531,-998.68115,52.52923,1293.68750,27.70557,98.58084,49.96162,151.34392,-170.61258,-0.75190,-514.39221,221.31584,-2.85284,-1253.54797,-98.08653,-8.96025
362,3.008,957.72931,-211.40500,1301.48132,-246.98615,-26.02961,1301.73694,-998.68188,52.80805,1290.53149,55.97723,95.20406,50.69154,137.84239,-169.70691,-0.79675,-522.24011,222.95081,-4.30292,-1267.21143,-97.08649,-8.87004
363,3.017,959.05145,-210.81296,1298.55542,-247.66699,-25.69734,1301.62476,-998.60840,53.01363,1287.82800,84.11786,91.86140,51.94721,124.23577,-168.73756,-0.91189,-532.39551,224.07581,-4.98682,-1280.88721,-95.96489,-8.82228
364,3.025,960.16321,-210.22131,1296.27222,-248.17828,-25.46566,1301.32300,-998.48254,53.17616,1285.62366,112.22852,88.48120,53.56338,110.50843,-167.66641,-1.04905,-544.78906,225.09995,-5.31614,-1294.62183,-94.68101,-8.82547
365,3.033,961.04730,-209.61017,1294.66772,-248.52328,-25.28898,1300.80371,-998.28320,53.34713,1283.89294,140.38177,85.01051,55.39183,96.68868,-166.44827,-1.17373,-558.51721,226.10124,-5.50439,-1308.45129,-93.42731,-8.87364
366,3.042,961.67719,-208.95929,1293.75269,-248.70673,-25.13919,1300.05469,-997.98517,53.54313,1282.62549,168.60071,81.46069,57.24467,82.82322,-165.07439,-1.31069,-572.65454,227.06134,-5.62468,-1322.31702,-92.40909,-8.92335
367,3.050,962.02625,-208.25830,1293.51965,-248.73676,-25.00202,1299.08215,-997.58453,53.71839,1281.86682,196.90576,77.89087,58.91949,68.95503,-163.64290,-1.49044,-586.75146,228.03503,-5.72916,-1336.11121,-91.57045,-8.87475
368,3.058,962.07910,-207.51396,1293.94751,-248.62486,-24.87112,1297.90747,-997.09906,53.78803,1281.68176,225.34546,74.35359,60.26571,55.11520,-162.32977,-1.67095,-600.69141,229.10292,-5.85183,-1349.76160,-90.71671,-8.58912
369,3.067,961.83160,-206.75113,1295.00146,-248.38788,-24.74805,1296.56396,-996.55841,53.66805,1282.09595,253.98492,70.86920,61.19502,41.33032,-161.25230,-1.76957,-614.49066,230.26721,-6.00417,-1363.21045,-89.71536,-7.91364
370,3.075,961.28430,-205.99445,1296.63367,-248.04904,-24.64553,1295.09058,-995.99176,53.30663,1283.07434,282.88892,67.43222,61.64526,27.62104,-160.38382,-1.74960,-628.19861,231.46204,-6.17795,-1376.30615,-88.55113,-6.67442
371,3.083,960.43823,-205.25012,1298.78845,-247.63023,-24.58735,1293.52625,-995.41821,52.70407,1284.53638,312.15421,64.01921,61.56481,13.97822,-159.57579,-1.65916,-641.83148,232.64676,-6.32766,-1388.82288,-87.29308,-4.71358
372,3.092,959.29730,-204.50775,1301.40625,-247.14383,-24.59680,1291.91064,-994.83911,51.92642,1286.37659,341.93494,60.57286,60.91951,0.35717,-158.67471,-1.57774,-655.37543,233.82448,-6.38271,-1400.63965,-85.91530,-2.07093
373,3.100,957.87103,-203.74933,1304.42554,-246.60071,-24.68746,1290.28455,-994.23169,51.10748,1288.47156,372.35638,57.02746,59.72922,-13.28704,-157.62709,-1.54432,-668.83752,235.00719,-6.32198,-1411.80688,-84.19005,0.94315
374,3.108,956.17395,-202.95587,1307.78247,-246.02444,-24.86269,1288.68115,-993.55902,50.42071,1290.68750,403.39209,53.44769,58.16644,-26.96319,-156.44542,-1.56169,-682.26910,236.21762,-6.21704,-1422.45752,-82.00386,4.12732
375,3.117,954.22363,-202.11398,1311.41101,-245.44620,-25.11008,1287.12415,-992.80475,50.00558,1292.91626,434.80371,50.10138,56.60647,-40.64718,-155.15891,-1.61947,-695.73828,237.48032,-6.17246,-1432.72253,-79.74112,7.73883
376,3.125,952.04230,-201.21454,1315.24255,-244.88339,-25.39814,1285.63342,-991.99811,49.87477,1295.13916,466.07465,47.30738,55.48735,-54.30883,-153.83568,-1.69900,-709.27075,238.78470,-6.22663,-1442.49915,-77.94235,12.10882
377,3.133,949.65900,-200.24319,1319.21387,-244.32684,-25.69009,1284.22852,-991.19458,49.91090,1297.42505,496.36404,45.23655,55.01159,-67.93278,-152.55956,-1.77968,-722.83392,240.08456,-6.31822,-1451.10925,-76.59467,17.04539
378,3.142,947.10809,-199.18092,1323.27393,-243.73981,-25.95517,1282.92627,-990.43671,49.98553,1299.83569,524.66357,43.83546,54.89066,-81.53410,-151.36459,-1.83442,-736.40253,241.33929,-6.36361,-1457.33130,-75.15214,21.91858
379,3.150,944.42426,-198.01746,1327.38062,-243.06229,-26.16188,1281.73804,-989.73828,50.05145,1302.36792,550.12561,42.86646,54.39437,-95.14579,-150.23221,-1.84118,-750.01526,242.51689,-6.37219,-1459.94287,-73.09697,26.18533
380,3.158,941.63672,-196.76125,1331.49036,-242.23280,-26.27388,1280.66968,-989.09192,50.12822,1304.98193,572.33899,42.04785,52.75426,-108.78431,-149.13434,-1.81324,-763.70154,243.56354,-6.40508,-1458.32312,-70.21796,29.64686
381,3.167,938.76801,-195.43216,1335.55676,-241.24463,-26.25753,1279.72803,-988.47998,50.25634,1307.63831,591.42700,41.23878,49.62669,-122.44636,-148.06042,-1.78826,-777.38281,244.44537,-6.42440,-1452.60596,-66.64357,32.37091
382,3.175,935.83960,-194.04474,1339.54114,-240.19382,-26.08664,1278.92505,-987.88281,50.47109,1310.30701,607.93353,40.55407,45.26207,-136.12572,-147.02164,-1.78721,-790.96368,245.21309,-6.33907,-1443.36926,-62.83611,34.57989
383,3.183,932.87585,-192.60739,1343.42188,-239.23325,-25.74091,1278.27209,-987.28723,50.79373,1312.96216,622.54095,40.28209,40.29815,-149.82037,-146.02156,-1.81365,-804.48193,245.97791,-6.16387,-1431.20422,-59.50159,36.56187
384,3.192,929.90179,-191.13446,1347.19141,-238.45958,-25.20270,1277.76807,-986.69214,51.23498,1315.57678,635.72766,40.64143,35.36075,-163.53806,-145.03563,-1.86314,-818.09113,246.82343,-5.99964,-1416.43713,-57.32867,38.41999
385,3.200,926.93707,-189.64795,1350.84509,-237.86252,-24.45357,1277.39917,-986.10455,51.79755,1318.12366,647.49963,41.63129,30.73004,-177.29028,-144.05130,-1.89859,-831.92297,247.75583,-5.90838,-1399.17566,-56.41417,39.73690
386,3.208,923.99481,-188.16910,1354.37817,-237.35947,-23.47289,1277.14795,-985.53046,52.47183,1320.57446,657.39075,43.10797,26.27563,-191.07718,-143.08319,-1.86705,-845.94226,248.75598,-5.86490,-1379.42407,-56.12032,39.73950
387,3.217,921.08575,-186.71118,1357.78271,-236.84563,-22.24204,1276.99829,-984.96399,53.23942,1322.90259,664.73920,44.98661,21.68828,-204.89438,-142.13063,-1.76850,-859.98370,249.80807,-5.80898,-1356.93262,-55.99569,38.08237
388,3.225,918.22797,-185.27652,1361.03796,-236.22949,-20.75465,1276.93665,-984.38251,54.07951,1325.08789,668.94135,47.38492,16.81584,-218.74100,-141.17564,-1.65963,-873.94299,250.84544,-5.71147,-1331.25525,-56.36087,35.27395
389,3.233,915.45496,-183.85687,1364.09924,-235.45117,-19.02158,1276.95117,-983.75195,54.96300,1327.12183,669.56152,50.50567,11.85112,-232.60776,-140.21518,-1.57683,-887.80597,251.79227,-5.56844,-1302.29517,-57.59441,32.19981
390,3.242,912.81421,-182.44342,1366.89929,-234.48473,-17.06799,1277.02979,-983.03625,55.85245,1329.00378,666.50403,54.24429,7.27733,-246.49536,-139.25623,-1.49558,-901.59912,252.65182,-5.38696,-1270.59839,-59.48204,29.53092
391,3.250,910.36206,-181.04829,1369.36487,-233.33224,-14.93533,1277.16003,-982.20355,56.72057,1330.73450,660.24597,57.90274,3.62814,-260.43228,-138.29799,-1.37611,-915.41919,253.45041,-5.20120,-1237.00098,-61.57946,27.63453
392,3.258,908.16150,-179.70953,1371.43774,-232.01224,-12.68147,1277.33337,-981.23151,57.56195,1332.31055,651.69641,60.53010,1.19710,-274.42670,-137.34207,-1.21976,-929.36475,254.19461,-5.04519,-1202.23291,-63.75944,26.69206
393,3.267,906.28101,-178.47324,1373.08850,-230.54694,-10.36963,1277.54932,-980.11462,58.38220,1333.72205,641.58142,61.74018,-0.10475,-288.43668,-136.39673,-1.07417,-943.42889,254.94341,-4.92846,-1166.83569,-66.19395,26.73309
394,3.275,904.78516,-177.38220,1374.31860,-228.95624,-8.05637,1277.81506,-978.87195,59.18401,1334.95532,630.12244,62.02570,-0.66379,-302.41830,-135.46420,-0.99091,-957.52466,255.77083,-4.85473,-1131.19238,-69.00912,27.63396
395,3.283,903.72266,-176.47282,1375.15393,-227.26260,-5.78867,1278.13904,-977.55249,59.96857,1335.99634,617.43884,62.17611,-0.92699,-316.33334,-134.55719,-0.96265,-971.57568,256.65717,-4.82004,-1095.52393,-72.12888,29.19202
396,3.292,903.12366,-175.76767,1375.62903,-225.50211,-3.60668,1278.52258,-976.23273,60.74158,1336.83325,603.93500,62.63422,-1.16170,-330.07327,-133.72223,-0.89869,-985.55798,257.55469,-4.79668,-1059.85071,-75.42868,31.26299
397,3.300,903.00085,-175.26588,1375.77014,-223.73000,-1.54507,1278.95874,-975.00159,61.50781,1337.45557,590.14050,63.43419,-1.41319,-343.43222,-133.02565,-0.65245,-999.47461,258.48615,-4.73161,-1024.11096,-78.84527,33.77859
398,3.308,903.34521,-174.93726,1375.59021,-222.01663,0.36712,1279.43811,-973.93671,62.26177,1337.85046,576.39032,64.45700,-1.64843,-356.18863,-132.52927,-0.05042,-1013.33533,259.46790,-4.58503,-988.46863,-82.24326,36.54969
399,3.317,904.12067,-174.73462,1375.09668,-220.43915,2.10870,1279.95166,-973.09155,62.98277,1337.99658,562.74927,65.61374,-1.85278,-368.18271,-132.26309,1.07177,-1027.15088,260.45514,-4.38491,-953.47083,-85.39146,39.14758
400,3.325,905.27142,-174.62354,1374.30054,-219.07428,3.66856,1280.48560,-972.50470,63.63577,1337.86328,549.15564,66.86333,-2.01805,-379.28262,-132.16757,2.80671,-1040.92041,261.46436,-4.19905,-919.81183,-88.27441,41.19648
401,3.333,906.73724,-174.60349,1373.21875,-217.99567,5.03671,1281.02307,-972.21271,64.18207,1337.41870,535.56232,68.16881,-2.14088,-389.29062,-132.09164,5.15202,-1054.64209,262.59879,-4.08914,-887.85675,-91.18291,42.63610
402,3.342,908.46326,-174.69662,1371.87000,-217.27606,6.18668,1281.54919,-972.25330,64.59591,1336.63757,521.96228,69.49660,-2.23969,-397.87738,-131.96104,8.08797,-1068.34558,263.83023,-4.11129,-857.34949,-94.26926,43.44867
403,3.350,910.40106,-174.91864,1370.26855,-216.98288,7.07615,1282.04932,-972.66003,64.87940,1335.50195,508.37250,70.81075,-2.32909,-404.55273,-131.92865,11.66279,-1082.07068,264.93811,-4.26996,-827.61884,-97.37159,43.48017
404,3.358,912.50842,-175.26831,1368.42358,-217.15984,7.67992,1282.50720,-973.45654,65.06510,1334.00391,494.81976,72.05928,-2.40750,-408.72913,-132.22565,15.95009,-1095.77637,265.80148,-4.49453,-798.09497,-100.46835,42.79108
405,3.367,914.75287,-175.73660,1366.34070,-217.80879,8.02571,1282.91150,-974.65234,65.19438,1332.15076,481.31970,73.20436,-2.49886,-409.84882,-132.92412,20.96763,-1109.33765,266.58499,-4.69268,-768.61798,-103.90462,41.77764
406,3.375,917.11395,-176.31267,1364.02051,-218.88754,8.19560,1283.26501,-976.23975,65.28988,1329.96729,467.86353,74.25575,-2.64464,-407.39502,-133.98546,26.63098,-1122.71509,267.53552,-4.78810,-739.33496,-108.03815,40.75822
407,3.383,919.58344,-176.98758,1361.45935,-220.33391,8.28793,1283.58472,-978.19196,65.35155,1327.49609,454.41910,75.27472,-2.82983,-400.87531,-135.44319,32.56871,-1136.02393,268.70200,-4.78418,-710.44666,-112.94628,39.73979
408,3.392,922.16333,-177.75830,1358.65222,-222.09711,8.36974,1283.88245,-980.46130,65.36865,1324.79590,440.95782,76.32605,-2.98485,-390.01343,-137.43393,37.93842,-1149.40405,269.91367,-4.76731,-682.05591,-118.52156,38.63499
409,3.400,924.86304,-178.62750,1355.59839,-224.13452,8.45369,1284.14441,-982.97614,65.32681,1321.91821,427.49530,77.41367,-3.07274,-374.96667,-140.11642,41.69188,-1162.91663,271.01678,-4.74295,-654.17255,-124.66776,37.46448
410,3.408,927.69299,-179.59897,1352.30713,-226.37814,8.50402,1284.33240,-985.64734,65.20960,1318.86316,414.07059,78.50134,-3.12341,-356.25708,-143.55249,43.16546,-1176.50122,272.07919,-4.59372,-626.82965,-131.33878,36.32294
411,3.417,930.65686,-180.66675,1348.79944,-228.73225,8.47025,1284.40869,-988.38593,64.99876,1315.58325,400.67310,79.57774,-3.18318,-334.51999,-147.59758,42.40844,-1190.01538,273.26187,-4.26302,-600.17542,-138.43935,35.27454
412,3.425,933.74817,-181.80548,1345.09998,-231.11401,8.32512,1284.36353,-991.10327,64.68231,1312.05298,387.25458,80.63933,-3.27718,-310.36441,-151.91177,40.04317,-1203.41187,274.54086,-3.85329,-574.47650,-145.75208,34.29599
413,3.433,936.94928,-182.97906,1341.22961,-233.47685,8.06368,1284.22217,-993.68713,64.29519,1308.30957,373.80743,81.65948,-3.41284,-284.41171,-156.10385,36.89270,-1216.81323,275.72314,-3.53369,-550.07977,-152.98462,33.27547
414,3.442,940.22925,-184.16937,1337.20557,-235.79604,7.68436,1284.03247,-995.99249,63.95754,1304.42358,360.35168,82.65291,-3.56781,-257.35123,-159.88452,33.65797,-1230.33984,276.72577,-3.39056,-527.37189,-159.86345,32.06548
415,3.450,943.54358,-185.39757,1333.04443,-238.04962,7.19953,1283.84326,-997.90155,63.79248,1300.44275,346.88275,83.69128,-3.68856,-229.86482,-163.12784,30.79298,-1243.95874,277.69800,-3.35442,-506.74286,-166.15233,30.56474
416,3.458,946.84155,-186.70534,1328.76489,-240.21208,6.64816,1283.69092,-999.41400,63.76337,1296.36133,333.39539,84.78499,-3.74575,-202.45894,-165.86253,28.55069,-1257.58032,278.81284,-3.29762,-488.51880,-171.65012,28.76214
417,3.467,950.07959,-188.12129,1324.39124,-242.25815,6.08167,1283.60046,-1000.63910,63.67448,1292.14636,319.89920,85.84671,-3.76235,-175.36430,-168.22275,27.05549,-1271.22021,280.03864,-3.20307,-472.89209,-176.27161,26.72614
418,3.475,953.23132,-189.65628,1319.95435,-244.16873,5.54858,1283.58789,-1001.68805,63.35435,1287.78442,306.38028,86.82846,-3.75132,-148.55315,-170.34436,26.31095,-1284.95630,281.19608,-3.16533,-459.95288,-180.02806,24.56254
419,3.483,956.28418,-191.31012,1315.49048,-245.93169,5.08581,1283.65894,-1002.60187,62.76863,1283.29016,292.80573,87.79062,-3.68145,-121.80003,-172.28407,26.18759,-1298.79773,282.13971,-3.25352,-449.80908,-182.84448,22.31455
420,3.492,959.22925,-193.07050,1311.04285,-247.53732,4.71014,1283.81421,-1003.36072,61.97593,1278.69263,279.16931,88.80452,-3.53962,-94.80323,-174.03442,26.47574,-1312.67676,282.87555,-3.46030,-442.65161,-184.51556,19.83272
