"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
244,2.025,1021.63599,-197.06711,1452.52942,-66.96561,-39.89227,1288.64478,-806.74695,72.22594,1309.28198,72.05885,118.60221,-1.49408,698.16870,-277.47766,54.68659,-526.45605,143.48807,48.67715,-1027.71497,-55.48404,-10.23274
245,2.033,1020.97223,-198.29205,1454.37988,-65.66135,-39.90974,1293.77844,-806.61572,72.32605,1314.31262,46.85492,120.10962,-1.22349,717.05261,-280.00919,54.54096,-503.40439,139.04965,47.49429,-1052.62671,-53.83703,-10.06715
246,2.042,1020.49683,-199.49318,1456.00818,-64.12390,-39.72178,1298.92297,-806.51996,72.09983,1319.18884,21.71254,121.67492,-0.96813,730.00598,-281.53940,52.07103,-481.54041,135.64352,45.76920,-1076.76050,-52.39964,-9.28918
247,2.050,1020.17401,-200.63771,1457.39807,-62.40960,-39.38673,1303.89233,-806.49707,71.54180,1323.73792,-3.15925,123.30163,-0.76115,738.12134,-282.21350,47.85712,-461.41846,132.91119,42.88675,-1099.55811,-51.44945,-7.36204
248,2.058,1019.95685,-201.70354,1458.53796,-60.62167,-39.02620,1308.49878,-806.57874,70.66344,1327.77625,-27.63828,124.95184,-0.51418,742.71088,-282.28830,42.62018,-443.61307,130.95879,38.59895,-1120.91467,-51.21768,-3.99351
249,2.067,1019.79132,-202.68307,1459.41797,-58.87711,-38.78332,1312.56750,-806.76318,69.50881,1331.16077,-51.94399,126.59306,0.17561,744.68683,-282.02374,36.97306,-428.55057,130.25415,33.11824,-1141.04712,-51.59039,0.63648
250,2.075,1019.62506,-203.59167,1460.02686,-57.25192,-38.75555,1315.95166,-807.00116,68.15873,1333.81921,-76.58340,128.15334,2.15544,744.19897,-281.63806,31.42003,-416.36435,131.20953,26.96798,-1160.00610,-52.04575,6.04716
251,2.083,1019.42133,-204.46213,1460.35315,-55.74367,-38.94203,1318.54297,-807.20508,66.72238,1335.74377,-101.59148,129.37465,6.71485,740.76801,-281.17001,26.15113,-406.94794,133.83365,20.75651,-1177.48730,-52.09882,11.76363
252,2.092,1019.16632,-205.32033,1460.38428,-54.29695,-39.26412,1320.27600,-807.27307,65.33510,1336.96777,-125.56147,129.81854,15.32620,733.76654,-280.37311,20.90089,-400.15723,137.77155,15.05595,-1192.83240,-51.46397,17.32971
253,2.100,1018.86536,-206.16975,1460.10278,-52.87778,-39.64675,1321.12842,-807.12091,64.14864,1337.54712,-145.59897,129.12219,28.76659,722.83575,-278.90875,15.36951,-396.03113,142.62215,10.29745,-1205.15015,-49.99242,22.35395
254,2.108,1018.53406,-207.00320,1459.48718,-51.51388,-40.07009,1321.11365,-806.71136,63.29679,1337.55249,-158.60114,127.22115,46.01632,708.02704,-276.73596,9.86836,-394.91507,148.09906,6.56497,-1213.67200,-47.88128,26.71723
255,2.117,1018.19397,-207.82376,1458.51672,-50.26500,-40.55069,1320.27405,-806.06714,62.85621,1337.06042,-162.89044,124.37614,64.39343,689.74359,-274.19025,5.25941,-397.37976,153.87921,3.55756,-1218.03931,-45.77454,30.48568
256,2.125,1017.87708,-208.64999,1457.17786,-49.18146,-41.10133,1318.68408,-805.26868,62.82322,1336.14124,-158.75717,121.10191,81.20858,668.57025,-271.66574,2.18421,-403.90045,159.40286,0.91371,-1218.32031,-44.55481,33.62580
257,2.133,1017.63245,-209.50360,1455.46936,-48.29767,-41.71191,1316.45093,-804.44214,63.11462,1334.84888,-147.72729,118.00043,95.22376,645.21515,-269.40552,0.58895,-414.46140,163.96605,-1.39920,-1214.81165,-44.99254,35.85035
258,2.142,1017.52362,-210.39572,1453.40662,-47.63889,-42.34219,1313.70142,-803.73737,63.59225,1333.21826,-131.64868,115.46762,106.63982,620.59357,-267.51993,-0.03752,-428.61606,167.17932,-3.08648,-1207.69775,-47.40138,36.69194
259,2.150,1017.61481,-211.32430,1451.02515,-47.21996,-42.91928,1310.55505,-803.30127,64.10014,1331.26501,-112.23284,113.42281,116.16601,595.66321,-265.95959,-0.22189,-446.09146,169.30545,-3.99328,-1196.88086,-51.58441,35.82238
260,2.158,1017.95105,-212.28119,1448.37585,-47.05111,-43.35394,1307.10754,-803.24963,64.50540,1328.99207,-90.87560,111.37022,124.32269,571.02258,-264.54297,-0.29908,-466.80255,170.97038,-4.39854,-1182.17590,-57.12323,33.32049
261,2.167,1018.54523,-213.25436,1445.51941,-47.15218,-43.57267,1303.43384,-803.64185,64.73090,1326.39551,-68.60490,108.78205,131.34827,546.76129,-263.11798,-0.41972,-490.03076,172.59448,-4.69228,-1163.55969,-63.66737,29.66520
262,2.175,1019.37695,-214.22025,1442.52808,-47.55381,-43.54900,1299.59424,-804.47223,64.76611,1323.47412,-46.12020,105.35341,137.33629,522.70044,-261.64923,-0.61432,-514.37610,174.21660,-5.02878,-1141.26379,-70.92618,25.52999
263,2.183,1020.39056,-215.14166,1439.49219,-48.29062,-43.32153,1295.62805,-805.67932,64.65657,1320.24915,-23.78775,101.01254,142.33167,498.70392,-260.16046,-0.85789,-538.73315,175.73375,-5.39109,-1115.82434,-78.48637,21.53625
264,2.192,1021.49414,-215.97841,1436.52136,-49.40760,-42.98344,1291.55847,-807.16241,64.47922,1316.77979,-1.57022,95.90135,146.40947,474.78125,-258.64450,-1.11478,-562.78369,177.12813,-5.73411,-1088.13574,-85.80232,18.19382
265,2.200,1022.56891,-216.70100,1433.73999,-50.96773,-42.63861,1287.42517,-808.79639,64.31575,1313.16003,20.90517,90.28096,149.69435,450.98651,-257.08234,-1.35206,-586.65289,178.48018,-6.01722,-1059.31824,-92.38554,15.95323
266,2.208,1023.48383,-217.29391,1431.27795,-53.03388,-42.33181,1283.32214,-810.44830,64.23396,1309.49011,44.09910,84.34064,152.25189,427.31793,-255.51724,-1.56054,-610.49902,179.86732,-6.21325,-1030.23010,-97.95061,15.06300
267,2.217,1024.11011,-217.74773,1429.25330,-55.62756,-41.98615,1279.40735,-812.00568,64.27385,1305.84131,68.34985,78.16206,153.97786,403.74139,-254.01550,-1.76604,-634.37732,181.30542,-6.31210,-1000.98193,-102.44042,15.42614
268,2.225,1024.34375,-218.05565,1427.75806,-58.68243,-41.41846,1275.86841,-813.41089,64.43989,1302.23889,93.82944,71.89154,154.65187,380.23608,-252.57014,-1.99522,-658.24402,182.75822,-6.32245,-971.05560,-105.98460,16.80202
269,2.233,1024.12817,-218.21712,1426.85107,-62.01134,-40.45218,1272.86487,-814.67542,64.69899,1298.68433,120.61407,65.79524,154.07208,356.78302,-251.12497,-2.24262,-682.01495,184.13574,-6.29057,-939.98407,-108.79081,19.06927
270,2.242,1023.45782,-218.23624,1426.55664,-65.32639,-39.04422,1270.47827,-815.85248,64.97137,1295.20642,148.74179,60.05742,152.08112,333.36200,-249.66988,-2.47365,-705.67053,185.36316,-6.29699,-907.92279,-111.02029,22.17910
271,2.250,1022.36389,-218.12105,1426.86768,-68.33758,-37.32137,1268.69922,-816.98468,65.11931,1291.90613,178.20067,54.59703,148.50557,309.96619,-248.23108,-2.64919,-729.28992,186.53413,-6.39205,-875.62598,-112.73277,25.95859
272,2.258,1020.89587,-217.89012,1427.75537,-70.87731,-35.49616,1267.45422,-818.06506,64.97265,1288.96399,208.92169,49.12722,143.17433,286.58069,-246.80923,-2.74613,-752.96497,187.85466,-6.53865,-843.90637,-113.84993,30.03914
273,2.267,1019.11255,-217.57034,1429.17773,-72.95700,-33.74679,1266.65405,-819.03967,64.40571,1286.60400,240.82343,43.40004,136.05228,263.15042,-245.38078,-2.76690,-776.72363,189.39221,-6.64682,-813.06403,-114.14056,33.96838
274,2.275,1017.07831,-217.18661,1431.07959,-74.71409,-32.16678,1266.23962,-819.85199,63.40941,1285.02612,273.86978,37.37009,127.34578,239.59076,-243.91360,-2.74283,-800.53564,191.00165,-6.66429,-782.78839,-113.41405,37.43024
275,2.283,1014.86084,-216.76677,1433.39380,-76.29414,-30.78476,1266.21509,-820.50024,62.09837,1284.33154,308.10950,31.12724,117.46682,215.82095,-242.39403,-2.69658,-824.36536,192.48367,-6.61055,-752.57361,-111.82036,40.37017
276,2.292,1012.52948,-216.35172,1436.04431,-77.75466,-29.59354,1266.64258,-821.05420,60.65467,1284.48315,343.65973,24.80360,106.90958,191.80545,-240.88232,-2.59313,-848.22595,193.78683,-6.49707,-722.17383,-109.79274,42.86766
277,2.300,1010.15192,-215.98819,1438.95032,-79.04748,-28.56845,1267.60388,-821.60492,59.24105,1285.34229,380.61145,18.61138,96.14985,167.59326,-239.48676,-2.37701,-872.18726,195.13385,-6.23855,-691.72137,-107.70207,44.96704
278,2.308,1007.79034,-215.71837,1442.03296,-80.06674,-27.68853,1269.15930,-822.19519,57.93534,1286.75952,418.95770,12.85571,85.59531,143.28317,-238.24088,-2.05507,-896.30884,196.97467,-5.68173,-661.56641,-105.73917,46.70475
279,2.317,1005.50049,-215.57741,1445.22180,-80.70866,-26.95378,1271.32983,-822.79889,56.73718,1288.64026,458.62317,7.85739,75.60567,118.92764,-237.02658,-1.70924,-920.57977,199.62941,-4.75097,-632.03113,-104.01516,48.17920
280,2.325,1003.32782,-215.57553,1448.44824,-80.90874,-26.37863,1274.09448,-823.35547,55.62431,1290.93530,499.51001,3.99200,66.64127,94.50574,-235.64792,-1.42632,-944.94067,202.81404,-3.61662,-603.24463,-102.63964,49.52491
281,2.333,1001.29901,-215.67155,1451.63281,-80.65757,-25.97592,1277.39941,-823.81171,54.59389,1293.60962,541.42908,1.81298,59.38615,69.98395,-233.99503,-1.21605,-969.34302,205.78525,-2.64440,-575.20386,-101.77920,50.87295
282,2.342,999.42609,-215.79672,1454.69128,-80.00102,-25.76016,1281.17224,-824.13593,53.67197,1296.63000,583.85193,1.97066,54.60108,45.35919,-232.11871,-1.01622,-993.80200,208.11133,-2.08391,-547.94525,-101.67809,52.32018
283,2.350,997.72174,-215.92296,1457.55933,-79.02132,-25.75266,1285.33105,-824.31134,52.90273,1299.95630,625.66431,4.88640,52.69968,20.64111,-230.14886,-0.78413,-1018.39209,210.01746,-1.86736,-521.61249,-102.58154,53.85238
284,2.358,996.20416,-216.08923,1460.20349,-77.80335,-25.95431,1289.77771,-824.33252,52.32729,1303.51941,665.25580,10.35992,53.24979,-4.18549,-228.16719,-0.55149,-1043.16992,211.93532,-1.76728,-496.49445,-104.60800,55.25086
285,2.367,994.88647,-216.36775,1462.60779,-76.40555,-26.30843,1294.38098,-824.20642,51.97019,1307.20972,700.87164,17.43703,54.85032,-29.15240,-226.16966,-0.37392,-1068.07104,213.91624,-1.70952,-473.10168,-107.69093,56.10364
286,2.375,993.76923,-216.82645,1464.75562,-74.85947,-26.71079,1298.96680,-823.95148,51.84164,1310.88818,730.89655,24.88994,55.74778,-54.23157,-224.14531,-0.22881,-1092.81372,215.57520,-1.75885,-452.08496,-111.65944,55.93818
287,2.383,992.84094,-217.50911,1466.62207,-73.19956,-27.06887,1303.33215,-823.60107,51.93858,1314.39880,754.13599,32.05169,54.78776,-79.22473,-222.15372,0.06653,-1116.90723,216.69519,-1.61836,-433.99084,-116.38449,54.37899
288,2.392,992.08051,-218.42497,1468.17798,-71.48135,-27.34166,1307.27393,-823.20685,52.23235,1317.57922,770.19629,39.08177,51.81583,-103.67383,-220.28113,0.91039,-1139.83374,217.79401,-0.31562,-419.10864,-121.81966,51.25993
289,2.400,991.45435,-219.55081,1469.39514,-69.76254,-27.51995,1310.61340,-822.82147,52.65697,1320.28027,779.66046,46.30889,47.23904,-126.90845,-218.51265,2.88633,-1161.27173,219.74615,3.21813,-407.44891,-127.87801,46.65838
290,2.408,990.91650,-220.84476,1470.24939,-68.08163,-27.58936,1313.21777,-822.46783,53.11015,1322.39392,783.75165,53.56244,41.41026,-148.22192,-216.74477,6.55641,-1181.15234,222.78328,9.18645,-398.78760,-134.30899,40.89086
291,2.417,990.41943,-222.26297,1470.72095,-66.46331,-27.52417,1315.01208,-822.12439,53.46290,1323.87451,783.57092,60.39225,34.53735,-166.85889,-214.99915,12.24237,-1199.48608,226.22095,16.73291,-392.80298,-140.73849,34.49863
292,2.425,989.92615,-223.77562,1470.79504,-64.93191,-27.30676,1315.96960,-821.73914,53.57946,1324.73682,779.48248,66.70544,26.95160,-181.81818,-213.47960,19.99397,-1216.08984,229.25381,24.70147,-389.24640,-146.80856,28.10578
293,2.433,989.41669,-225.37479,1470.46155,-63.51005,-26.93719,1316.08984,-821.25525,53.34759,1325.03674,771.27386,72.75192,19.18682,-191.91254,-212.37643,29.59770,-1230.42456,231.50186,32.30833,-388.07898,-152.27936,22.13414
294,2.442,988.89105,-227.06303,1469.71387,-62.20992,-26.42425,1315.39087,-820.63342,52.70008,1324.84692,758.95172,78.49570,11.91729,-196.14832,-211.80717,40.42342,-1241.76233,232.71739,39.02679,-389.57751,-157.03780,16.59744
295,2.450,988.37299,-228.84004,1468.54858,-61.03872,-25.78347,1313.91443,-819.86853,51.62152,1324.23132,743.24396,83.36734,5.97648,-194.12604,-211.91553,51.30088,-1249.61157,232.71646,44.36759,-394.31592,-161.00529,11.15497
296,2.458,987.91083,-230.70229,1466.96448,-60.01449,-25.04647,1311.72888,-818.99988,50.15186,1323.22888,725.14471,86.79830,2.06393,-186.19281,-212.86606,60.87286,-1253.95386,231.72049,48.09133,-402.98718,-164.04631,5.49089
297,2.467,987.56873,-232.64352,1464.96667,-59.16677,-24.25636,1308.92200,-818.11115,48.38766,1321.85718,705.08368,88.87346,0.15015,-173.21399,-214.76550,68.31248,-1255.08545,230.37607,50.44201,-416.08844,-165.97382,-0.14861
298,2.475,987.41345,-234.65503,1462.56982,-58.52134,-23.44654,1305.59143,-817.31494,46.47283,1320.12659,683.00854,90.28268,-0.51520,-156.20642,-217.57610,73.61863,-1253.33069,229.43631,51.95654,-433.55957,-166.63174,-4.88255
299,2.483,987.50464,-236.73256,1459.79724,-58.09262,-22.63143,1301.83533,-816.72754,44.57919,1318.04651,659.26630,91.67522,-0.72076,-136.11432,-221.01619,77.21757,-1248.83411,229.36600,52.86156,-454.67444,-166.05492,-7.92311
300,2.492,987.88177,-238.87843,1456.68103,-57.89428,-21.82308,1297.74524,-816.44580,42.88547,1315.62134,634.77606,93.25764,-0.87311,-113.70496,-224.57581,79.48343,-1241.41223,230.12175,52.75103,-478.21136,-164.59372,-9.29984
301,2.500,988.55017,-241.09262,1453.26587,-57.95799,-21.05612,1293.40735,-816.53278,41.54216,1312.84753,610.31708,94.94769,-1.09455,-89.58240,-227.71857,80.63225,-1230.54541,231.35092,51.08219,-502.79089,-162.75420,-9.69854
302,2.508,989.47986,-243.36592,1449.61365,-58.34510,-20.40058,1288.91321,-817.01202,40.60970,1309.72668,586.12067,96.65115,-1.39180,-64.29608,-230.09554,80.81883,-1215.69971,232.77246,47.86179,-527.39575,-160.86946,-9.80332
303,2.517,990.60980,-245.68291,1445.80615,-59.13556,-19.94188,1284.36133,-817.86957,40.02122,1306.29028,562.10150,98.34676,-1.71009,-38.33997,-231.60358,80.22137,-1196.77808,234.21548,43.70517,-551.65515,-159.02109,-9.94846
304,2.525,991.85071,-248.02567,1441.94788,-60.39551,-19.73419,1279.84888,-819.05817,39.61774,1302.61023,538.17731,100.05414,-1.98398,-12.00598,-232.35144,79.11522,-1174.31226,235.40988,39.47740,-575.61780,-157.20241,-10.18876
305,2.533,993.09064,-250.37196,1438.16870,-62.15315,-19.78003,1275.46594,-820.50500,39.21697,1298.78564,514.35535,101.79074,-2.21152,14.70013,-232.60391,77.88217,-1149.37769,236.01724,36.03068,-599.40747,-155.41327,-10.48924
306,2.542,994.20386,-252.68648,1434.61633,-64.39719,-20.06409,1271.30005,-822.12933,38.66649,1294.91492,490.66791,103.54282,-2.45092,41.97791,-232.65102,76.86942,-1123.25220,235.78275,33.93919,-623.07043,-153.65179,-10.81389
307,2.550,995.06348,-254.91458,1431.43628,-67.07847,-20.60728,1267.43860,-823.85938,37.87651,1291.07324,467.11496,105.28568,-2.74297,70.08624,-232.64563,76.19283,-1096.82837,234.52783,33.23764,-646.61395,-151.89792,-11.12893
308,2.558,995.56000,-256.99847,1428.74951,-70.10268,-21.47550,1263.95898,-825.63599,36.83374,1287.31287,443.64673,107.03954,-3.07646,99.23462,-232.56308,75.68312,-1070.26538,232.17982,33.61660,-670.10846,-150.12267,-11.41819
309,2.567,995.61792,-258.90646,1426.64172,-73.32558,-22.71427,1260.92236,-827.41357,35.59731,1283.68274,420.17935,108.86215,-3.40864,129.53815,-232.28159,75.01214,-1043.25879,228.89624,34.89524,-693.67365,-148.30988,-11.69092
310,2.575,995.20251,-260.64487,1425.16309,-76.56269,-24.27531,1258.37708,-829.16144,34.28214,1280.24805,396.65350,110.75746,-3.68593,161.02240,-231.66194,73.86513,-1015.54163,224.94725,37.03636,-717.35461,-146.44989,-11.95610
311,2.583,994.31604,-262.24930,1424.33398,-79.61854,-26.01037,1256.35962,-830.84424,33.03374,1277.09497,373.09503,112.65493,-3.88028,193.63849,-230.61426,72.07579,-987.08496,220.41467,39.79762,-741.10535,-144.56073,-12.19046
312,2.592,992.98846,-263.77142,1424.15479,-82.34036,-27.71943,1254.88965,-832.39771,32.00151,1274.33850,349.59763,114.53336,-4.02041,227.27060,-229.13995,69.68306,-958.00879,215.18436,42.71523,-764.89575,-142.70349,-12.35200
313,2.600,991.26685,-265.26324,1424.61035,-84.67682,-29.21065,1253.96655,-833.73474,31.31109,1272.13245,326.21432,116.47575,-4.14099,261.76419,-227.29317,66.87701,-928.46356,209.19649,45.42612,-788.73090,-140.90257,-12.43479
314,2.608,989.20258,-266.76144,1425.66626,-86.69466,-30.36069,1253.57532,-834.78186,31.03489,1270.65759,302.85190,118.48038,-4.22901,296.96832,-225.12759,63.88213,-898.55151,202.54988,47.84007,-812.57813,-139.11813,-12.46926
315,2.617,986.84204,-268.28235,1427.26318,-88.51836,-31.14647,1253.70837,-835.51996,31.17091,1270.07764,279.29089,120.34261,-4.27784,332.73807,-222.66888,60.85931,-868.30017,195.43521,50.05310,-836.39502,-137.33557,-12.47158
316,2.625,984.23151,-269.82965,1429.32214,-90.22315,-31.61804,1254.38147,-836.00330,31.64257,1270.48865,255.35791,121.95142,-4.30308,368.89825,-219.85399,57.87962,-837.74219,188.07634,52.19720,-860.24365,-135.57869,-12.42308
317,2.633,981.42297,-271.40518,1431.75488,-91.77858,-31.85065,1255.62512,-836.33752,32.33118,1271.88733,231.04831,123.50966,-4.26532,405.22968,-216.51231,54.95155,-807.00916,180.67130,54.31654,-884.26538,-133.83395,-12.28491
318,2.642,978.47247,-273.01218,1434.46985,-93.08792,-31.91755,1257.46387,-836.62805,33.12598,1274.17480,206.46210,125.22112,-4.10943,441.50958,-212.49124,52.05144,-776.31970,173.31396,56.30252,-908.51691,-132.05699,-12.03991
319,2.650,975.44080,-274.65070,1437.37817,-94.05741,-31.87736,1259.90552,-836.93549,33.95417,1277.19446,181.72055,127.03085,-3.87590,477.60309,-207.82704,49.17809,-745.90430,166.08878,58.01422,-932.95508,-130.24643,-11.74422
320,2.658,972.39368,-276.31790,1440.40198,-94.62886,-31.77057,1262.94067,-837.26672,34.78386,1280.78589,156.91893,128.80611,-3.64706,513.55200,-202.86424,46.48180,-715.94202,159.23288,59.46615,-957.56824,-128.44131,-11.50207
321,2.667,969.39532,-278.01794,1443.47681,-94.77951,-31.61937,1266.54492,-837.59271,35.60467,1284.81848,132.06995,130.52229,-3.42486,549.47711,-198.31346,44.43021,-686.54059,153.01013,60.75637,-982.35803,-126.69556,-11.32874
322,2.675,966.50232,-279.76718,1446.54700,-94.51651,-31.42536,1270.67834,-837.87140,36.38745,1289.19714,107.14055,132.24644,-3.14461,585.15076,-195.13960,43.78465,-657.77094,147.53448,61.88353,-1007.25262,-125.13199,-11.08675
323,2.683,963.76263,-281.58661,1449.56470,-93.87679,-31.16896,1275.28198,-838.06958,37.06265,1293.86108,82.15263,134.06003,-2.75011,619.48248,-194.13113,45.07179,-629.71570,142.80446,62.72774,-1032.18372,-123.80818,-10.70254
324,2.692,961.21912,-283.48688,1452.48767,-92.92457,-30.81314,1280.27344,-838.17853,37.54035,1298.76038,57.18780,135.94722,-2.24427,650.53894,-195.26411,47.75993,-602.52692,138.79884,63.11485,-1057.15283,-122.48515,-10.35105
325,2.700,958.90906,-285.45697,1455.27881,-91.73819,-30.32118,1285.54285,-838.21313,37.73125,1303.81079,32.28052,137.77986,-1.71076,676.37482,-197.50000,50.13886,-576.49194,135.64003,62.91357,-1082.11658,-120.94548,-10.16355
326,2.708,956.85590,-287.46527,1457.90662,-90.39023,-29.68193,1290.94812,-838.20001,37.55914,1308.86670,7.40457,139.48843,-1.26072,695.97864,-199.53284,50.46536,-552.00220,133.63293,62.04399,-1106.83765,-119.47427,-9.83498
327,2.717,955.05951,-289.46793,1460.34375,-88.93138,-28.91571,1296.31274,-838.17017,36.98999,1313.73071,-17.36015,141.12746,-0.96782,709.54169,-200.78905,48.29118,-529.40820,132.93683,60.29868,-1130.83923,-118.56591,-8.70220
328,2.725,953.49286,-291.42007,1462.56360,-87.38872,-28.06506,1301.44067,-838.14954,36.05604,1318.19080,-41.82262,142.76111,-0.82774,718.14362,-201.54538,44.47522,-508.94626,133.33383,57.28677,-1153.57483,-118.30679,-6.15712
329,2.733,952.10718,-293.28766,1464.53918,-85.78161,-27.19463,1306.14380,-838.14148,34.85025,1322.06323,-65.92744,144.45303,-0.65490,723.23175,-202.24846,40.08219,-490.81122,134.51962,52.66372,-1174.75098,-118.38138,-2.00959
330,2.742,950.84454,-295.05402,1466.24402,-84.14043,-26.38923,1310.26367,-838.11243,33.50655,1325.22192,-89.91485,146.32941,0.03085,725.97968,-202.98039,35.60043,-475.20605,136.44955,46.36734,-1194.36414,-118.42486,3.38951
331,2.750,949.65363,-296.71771,1467.65332,-82.51511,-25.73109,1313.68286,-837.99390,32.17977,1327.60852,-114.26522,148.48935,2.01944,726.68854,-203.52490,31.02461,-462.26270,139.28662,38.71558,-1212.38623,-118.11452,9.31393
332,2.758,948.49921,-298.28296,1468.74573,-80.97704,-25.27652,1316.33325,-837.71075,31.01885,1329.24121,-139.16711,150.84897,6.41619,724.64612,-203.70602,26.17264,-451.94284,143.17035,30.37080,-1228.56946,-117.19955,15.05201
333,2.767,947.36267,-299.74905,1469.50391,-79.60255,-25.04683,1318.19092,-837.22705,30.13445,1330.22534,-163.51447,153.13396,14.56088,718.67621,-203.51627,20.85627,-444.10782,148.04510,22.13100,-1242.46765,-115.54561,20.22222
334,2.775,946.23755,-301.10626,1469.91309,-78.43813,-25.02489,1319.25098,-836.56378,29.59585,1330.71289,-184.55972,155.02856,27.33295,708.01538,-202.97214,15.14577,-438.80371,153.68312,14.69717,-1253.52563,-113.01356,24.74174
335,2.783,945.12592,-302.34119,1469.96033,-77.49183,-25.16554,1319.50745,-835.77637,29.46043,1330.81738,-199.05566,156.33018,43.97843,692.85040,-201.99248,9.62440,-436.47235,159.87523,8.54274,-1261.28015,-109.51161,28.63129
336,2.792,944.04358,-303.44965,1469.63708,-76.75694,-25.41781,1318.95959,-834.93457,29.77419,1330.57410,-204.98343,157.03723,61.92934,674.08533,-200.49355,5.14322,-437.78741,166.45242,3.84815,-1265.53943,-105.30692,31.91282
337,2.800,943.02966,-304.44717,1468.93872,-76.22948,-25.73224,1317.63110,-834.12006,30.52796,1329.96936,-202.28180,157.40982,78.33371,652.62750,-198.55026,2.23186,-443.24307,173.09335,0.52104,-1266.37354,-101.15494,34.56778
338,2.808,942.14478,-305.37201,1467.86255,-75.91692,-26.05955,1315.59192,-833.42920,31.61903,1328.97815,-192.26199,157.91418,91.76147,629.16608,-196.42149,0.80075,-452.84814,179.24362,-1.67499,-1263.97839,-98.00346,36.44635
339,2.817,941.45441,-306.28253,1466.41174,-75.84332,-26.35631,1312.96130,-832.97284,32.85486,1327.58203,-176.70932,158.95959,102.43604,604.52930,-194.38148,0.31620,-466.28210,184.33220,-2.97869,-1258.42114,-96.49224,37.24527
340,2.825,941.01324,-307.24194,1464.60217,-76.03034,-26.57500,1309.87207,-832.86212,34.00126,1325.78540,-157.35919,160.61639,111.27311,579.62500,-192.51643,0.20691,-483.40430,188.12332,-3.65182,-1249.43506,-96.74379,36.72762
341,2.833,940.85669,-308.28998,1462.46509,-76.46751,-26.64373,1306.42920,-833.18250,34.84016,1323.62708,-135.66830,162.57526,118.98965,554.97144,-190.75536,0.13915,-504.11243,190.81335,-4.02685,-1236.63989,-98.41610,34.88015
342,2.842,940.99701,-309.42621,1460.05029,-77.11122,-26.48179,1302.70715,-833.97034,35.21167,1321.17175,-112.74143,164.37103,125.87918,530.60632,-189.00298,-0.01836,-527.54956,192.77647,-4.33233,-1219.96191,-100.87585,31.85999
343,2.850,941.42426,-310.61575,1457.43323,-77.91454,-26.05167,1298.76074,-835.19684,35.05547,1318.48608,-89.34530,165.64738,131.98126,506.37018,-187.17680,-0.31085,-552.23364,194.34073,-4.59684,-1199.70679,-103.57050,28.02098
344,2.858,942.10449,-311.80725,1454.71716,-78.85815,-25.39489,1294.62415,-836.76556,34.45522,1315.60681,-65.88184,166.22841,137.24255,482.16431,-185.26967,-0.70267,-577.04047,195.79266,-4.82638,-1176.33813,-106.15730,23.88721
345,2.867,942.96844,-312.95334,1452.02527,-79.95860,-24.61016,1290.31616,-838.52277,33.63372,1312.52380,-42.32985,165.99573,141.57117,458.01663,-183.36697,-1.08361,-601.54333,197.37332,-5.09170,-1150.37488,-108.36969,19.97762
346,2.875,943.90454,-314.02136,1449.49341,-81.26551,-23.79160,1285.88049,-840.28339,32.84719,1309.22400,-18.32189,164.84256,144.89017,433.98953,-181.52600,-1.36872,-625.71191,199.15480,-5.42538,-1122.48376,-110.05042,16.74653
347,2.883,944.77710,-314.98926,1447.25928,-82.86864,-22.97434,1281.43286,-841.87390,32.25034,1305.75696,6.59464,162.84335,147.22462,410.10034,-179.72874,-1.57919,-649.65607,200.98608,-5.77418,-1093.39197,-111.17285,14.58379
348,2.892,945.45886,-315.83881,1445.44714,-84.87740,-22.10882,1277.16663,-843.18243,31.86267,1302.21655,32.69307,160.28539,148.67537,386.33026,-177.96944,-1.79596,-673.48975,202.65062,-6.05152,-1063.58081,-111.70527,13.71510
349,2.900,945.85449,-316.55701,1444.15576,-87.33961,-21.07774,1273.30420,-844.18896,31.62917,1298.67737,60.00109,157.42825,149.26759,362.65915,-176.29784,-2.06148,-697.31152,204.13489,-6.18419,-1033.20081,-111.51682,14.11040
350,2.908,945.90881,-317.13953,1443.45349,-90.16338,-19.76516,1270.03064,-844.95258,31.47950,1295.17578,88.42110,154.42261,148.91261,339.08655,-174.78041,-2.33145,-721.23285,205.71249,-6.11538,-1002.25800,-110.47202,15.54264
351,2.917,945.60339,-317.58606,1443.37598,-93.12360,-18.12931,1267.44592,-845.56110,31.34738,1291.73938,117.86205,151.41615,147.53253,315.61926,-173.44405,-2.49238,-745.32166,207.71143,-5.81070,-970.82092,-108.63657,17.76634
352,2.925,944.94342,-317.89563,1443.92590,-95.95329,-16.22307,1265.54944,-846.07861,31.17021,1288.42725,148.27402,148.49094,145.11551,292.21378,-172.21458,-2.46164,-769.50684,210.12833,-5.35263,-939.11761,-106.29199,20.63840
353,2.933,943.94702,-318.07468,1445.07715,-98.46210,-14.16994,1264.26233,-846.52240,30.89400,1285.35266,179.61319,145.51028,141.62955,268.75449,-170.94281,-2.28371,-793.58698,212.40436,-5.02423,-907.49194,-103.63518,24.02882
