"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
622,5.175,1089.12549,-109.00633,1291.00806,-123.05226,-13.39363,1271.81360,-865.16821,102.62277,1273.02771,229.04610,100.22394,-3.84180,273.48645,-170.87747,74.70148,-1248.35229,321.96326,57.94695,-743.32764,-98.31796,-10.78638
623,5.183,1088.02014,-109.75999,1295.20874,-122.06921,-14.45135,1271.73889,-863.48792,100.72365,1274.82861,215.49815,101.24136,-3.84449,312.39413,-174.70506,69.56732,-1220.68665,316.45135,54.92463,-756.87891,-97.31837,-10.65335
624,5.192,1086.68311,-110.49693,1299.75854,-121.06387,-15.38755,1271.97046,-861.85437,98.90343,1276.95984,201.91679,102.29784,-3.82864,352.25775,-178.96742,63.98251,-1190.71631,310.20123,51.84255,-770.47375,-96.29705,-10.62772
625,5.200,1085.14026,-111.23589,1304.59033,-120.05241,-16.21328,1272.50842,-860.30066,97.23267,1279.33301,188.29404,103.37076,-3.74724,392.84894,-183.59821,58.33159,-1158.59497,303.19464,49.18504,-784.10437,-95.22140,-10.69155
626,5.208,1083.41785,-111.99330,1309.63354,-119.01357,-16.94641,1273.34778,-858.85059,95.75896,1281.88623,174.61292,104.41956,-3.60735,433.91464,-188.37756,52.93826,-1124.59729,295.51309,47.30550,-797.77722,-94.13634,-10.75222
627,5.217,1081.54126,-112.77681,1314.82385,-117.87859,-17.61033,1274.48181,-857.50464,94.49727,1284.59949,160.89697,105.42342,-3.47121,475.13382,-192.92146,47.98933,-1089.20691,287.44992,46.41608,-811.46967,-93.04943,-10.76591
628,5.225,1079.53430,-113.58171,1320.11047,-116.55977,-18.23089,1275.90137,-856.23322,93.43488,1287.48401,147.15746,106.40931,-3.36351,516.00372,-196.84235,43.60789,-1053.05957,279.37881,46.62973,-825.14563,-91.96571,-10.76863
629,5.233,1077.42651,-114.39885,1325.44678,-114.99237,-18.83119,1277.59290,-854.98938,92.52842,1290.55688,133.35666,107.42262,-3.25598,555.70679,-199.99461,39.95781,-1016.72266,271.52795,47.95293,-838.82532,-90.94769,-10.78113
630,5.242,1075.25806,-115.22142,1330.78162,-113.15214,-19.43747,1279.53882,-853.72681,91.70755,1293.82275,119.47540,108.46819,-3.14562,593.02155,-202.59183,37.17409,-980.48260,263.91776,50.22968,-852.57288,-90.00610,-10.77370
631,5.250,1073.07715,-116.03844,1336.06189,-111.05272,-20.08933,1281.71350,-852.40765,90.89919,1297.27112,105.54166,109.52232,-3.05989,626.44177,-205.09650,35.15873,-944.38123,256.51166,53.06866,-866.41901,-89.03302,-10.73483
632,5.258,1070.93164,-116.83018,1341.23999,-108.74062,-20.83440,1284.08130,-851.00879,90.04385,1300.87683,91.57921,110.57779,-2.99612,654.65613,-207.90411,33.46557,-908.42651,249.28445,55.88569,-880.31555,-87.94421,-10.67013
633,5.267,1068.86401,-117.57213,1346.27490,-106.28064,-21.70708,1286.59778,-849.52734,89.09574,1304.60229,77.59088,111.62643,-2.92441,677.10382,-211.01181,31.46742,-872.69952,242.10880,58.13624,-894.20453,-86.81500,-10.54492
634,5.275,1066.91174,-118.23869,1351.13110,-103.72823,-22.71109,1289.20825,-847.97552,88.02842,1308.40808,63.59547,112.63925,-2.82428,693.94006,-214.04837,28.72511,-837.32721,234.80984,59.55701,-908.12823,-85.81679,-10.32953
635,5.283,1065.10327,-118.80296,1355.77832,-101.11148,-23.81998,1291.84546,-846.36890,86.83531,1312.26257,49.61848,113.60951,-2.68895,705.41248,-216.66272,25.11729,-802.47443,227.42999,60.18409,-922.16730,-85.04850,-10.07316
636,5.292,1063.45508,-119.24022,1360.19250,-98.43904,-24.99336,1294.43848,-844.71765,85.50966,1316.14136,35.64938,114.56656,-2.53528,711.59656,-218.72826,20.61368,-768.30389,220.24608,60.13448,-936.28064,-84.42661,-9.86917
637,5.300,1061.97668,-119.53896,1364.35547,-95.71822,-26.19761,1296.92883,-843.02698,84.02924,1320.01318,21.65123,115.53153,-2.40233,712.78217,-220.19370,15.26675,-734.88263,213.53566,59.41438,-950.34705,-83.72829,-9.74425
638,5.308,1060.67212,-119.70979,1368.25134,-92.96199,-27.42017,1299.27942,-841.30133,82.36224,1323.82410,7.59421,116.50288,-2.30408,709.68628,-220.95107,9.62815,-702.23657,207.46898,57.92006,-964.35278,-82.79643,-9.62519
639,5.317,1059.54028,-119.78084,1371.86548,-90.18333,-28.66541,1301.46973,-839.54657,80.48422,1327.49268,-6.53896,117.46230,-2.21122,703.15161,-220.88260,4.82371,-670.52875,202.10280,55.46982,-978.38574,-81.68291,-9.46133
640,5.325,1058.57813,-119.78600,1375.18701,-87.38606,-29.93237,1303.48853,-837.76685,78.39408,1330.91736,-20.73471,118.38792,-2.10098,693.84839,-219.98318,1.80638,-640.12207,197.39713,51.80548,-992.44250,-80.55202,-9.30878
641,5.333,1057.78076,-119.75713,1378.21057,-84.56679,-31.20653,1305.32397,-835.95941,76.12192,1333.99170,-34.86299,119.31105,-1.98996,682.29187,-218.48257,0.59651,-611.49438,193.38959,46.70482,-1006.40002,-79.53151,-9.21301
642,5.342,1057.14111,-119.71928,1380.92993,-81.72900,-32.47853,1306.95886,-834.11023,73.72627,1336.61560,-48.62010,120.34050,-1.90048,669.06604,-216.82480,0.44044,-585.11041,190.39064,40.12361,-1020.19843,-78.68256,-9.09423
643,5.350,1056.65295,-119.68233,1383.33691,-78.89323,-33.75285,1308.37341,-832.19702,71.28117,1338.69824,-61.69160,121.58582,-1.81719,654.93286,-215.39621,0.55848,-561.31030,188.91116,32.19619,-1033.87573,-78.01649,-8.83422
644,5.358,1056.31714,-119.63518,1385.42798,-76.09622,-35.03286,1309.54846,-830.19739,68.86684,1340.15173,-74.14235,123.06998,-1.64534,640.60919,-214.26472,0.58076,-540.29340,189.40775,23.25295,-1047.37183,-77.49002,-8.36630
645,5.367,1056.13904,-119.55431,1387.20740,-73.38777,-36.31921,1310.46948,-828.09540,66.57475,1340.89087,-86.74611,124.73975,-1.10972,626.50879,-213.27109,0.44865,-522.19849,192.13832,14.00147,-1060.49597,-77.04390,-7.63312
646,5.375,1056.12122,-119.41649,1388.68262,-70.82970,-37.62664,1311.12427,-825.88934,64.51116,1340.84253,-100.77220,126.52368,0.40624,612.71124,-212.32312,0.19912,-507.13611,197.13638,5.63839,-1073.14600,-76.64958,-6.58962
647,5.383,1056.25635,-119.20656,1389.86450,-68.48892,-38.97757,1311.49219,-823.60498,62.78133,1339.96289,-116.95750,128.30820,4.01888,599.08820,-211.44951,-0.09735,-495.10956,204.11067,-0.45731,-1085.40686,-76.23807,-5.25790
648,5.392,1056.52612,-118.91930,1390.77148,-66.41576,-40.37337,1311.54077,-821.31567,61.45959,1338.27283,-134.23018,129.90448,11.30870,585.50421,-210.62152,-0.35131,-486.06781,212.29068,-3.55494,-1097.43994,-75.72916,-3.70662
649,5.400,1056.91101,-118.55180,1391.42737,-64.62798,-41.78096,1311.24023,-819.15808,60.56245,1335.88623,-149.41505,131.16972,23.61145,571.92468,-209.72368,-0.51037,-480.35260,220.45419,-4.24626,-1109.37390,-75.20555,-1.98354
650,5.408,1057.39832,-118.09370,1391.85461,-63.12224,-43.14039,1310.57690,-817.30084,60.04109,1332.98694,-158.62856,132.12152,40.68587,558.37408,-208.68320,-0.59727,-478.97559,227.30409,-3.94377,-1121.21021,-74.81081,-0.12263
651,5.417,1057.98425,-117.53252,1392.06665,-61.89349,-44.37581,1309.55750,-815.87366,59.79564,1329.76404,-159.44749,132.88617,60.19344,544.87152,-207.53937,-0.67767,-482.87756,232.05948,-3.69321,-1132.76160,-74.55081,1.76381
652,5.425,1058.66992,-116.86388,1392.06995,-60.94157,-45.40388,1308.21436,-814.93018,59.70434,1326.36487,-151.87669,133.62637,78.97923,531.41260,-206.39986,-0.80313,-491.80334,234.78873,-3.76876,-1143.74133,-74.44915,3.56474
653,5.433,1059.46045,-116.09206,1391.87158,-60.26961,-46.14322,1306.60596,-814.46539,59.65827,1322.88708,-137.48396,134.45926,94.87381,517.99878,-205.33780,-0.98237,-504.17017,236.18488,-4.07675,-1153.84912,-74.71689,5.37705
654,5.442,1060.36267,-115.22499,1391.48657,-59.87825,-46.52930,1304.80566,-814.44409,59.58492,1319.39294,-118.10930,135.32843,107.34212,504.65726,-204.34357,-1.17213,-518.00769,237.04367,-4.47236,-1162.65906,-75.53410,7.32046
655,5.450,1061.37842,-114.27510,1390.94250,-59.76237,-46.53593,1302.88806,-814.81628,59.45839,1315.93469,-95.30031,135.93851,116.92456,491.40903,-203.36615,-1.31730,-531.96783,237.87976,-4.82808,-1169.60449,-76.88284,9.30042
656,5.458,1062.49792,-113.26231,1390.28271,-59.91748,-46.19025,1300.91516,-815.51501,59.30941,1312.57385,-70.23787,135.85080,124.41193,478.24084,-202.37479,-1.41422,-545.59668,238.84425,-5.07631,-1174.27930,-78.93716,11.52203
657,5.467,1063.69275,-112.20760,1389.56763,-60.34496,-45.56121,1298.92798,-816.44019,59.22981,1309.36780,-43.78130,134.74185,130.43208,465.12750,-201.37415,-1.49748,-558.95313,239.85721,-5.23579,-1176.52271,-82.34703,14.90844
658,5.475,1064.91211,-111.12193,1388.87646,-61.04143,-44.72749,1296.95020,-817.45197,59.34813,1306.34534,-16.65106,132.53389,135.37035,452.06265,-200.37244,-1.58767,-572.20258,240.82327,-5.37405,-1176.06799,-87.62591,20.23001
659,5.483,1066.08704,-110.00575,1388.30493,-61.98549,-43.75113,1294.99792,-818.40161,59.76838,1303.52502,10.46370,129.29413,139.36906,439.04169,-199.37268,-1.68415,-585.44977,241.75662,-5.53364,-1172.47046,-94.33379,26.85014
660,5.492,1067.13806,-108.85725,1387.95483,-63.14294,-42.66484,1293.08325,-819.18420,60.50741,1300.95264,37.07784,125.18374,142.43686,426.03558,-198.38281,-1.77527,-598.70764,242.70842,-5.69180,-1165.39331,-101.27443,32.80386
661,5.500,1067.98120,-107.67677,1387.92200,-64.48909,-41.47699,1291.22131,-819.76636,61.48348,1298.68359,63.08765,120.42496,144.58353,413.01450,-197.40411,-1.84821,-611.94855,243.66194,-5.80799,-1154.66394,-107.67265,36.29969
662,5.508,1068.53870,-106.46648,1388.28162,-66.01833,-40.20087,1289.44324,-820.17334,62.55689,1296.73730,88.74142,115.20071,145.84879,399.96426,-196.43286,-1.91079,-625.17279,244.58118,-5.89555,-1140.33716,-113.73563,36.91484
663,5.517,1068.75171,-105.23210,1389.08154,-67.72166,-38.87493,1287.79590,-820.45746,63.57863,1295.08875,114.49609,109.66860,146.29654,386.86932,-195.47830,-1.98920,-638.40906,245.49658,-6.00346,-1122.93396,-119.78203,35.32209
664,5.525,1068.58276,-103.97935,1390.34692,-69.54915,-37.54434,1286.32397,-820.66650,64.41611,1293.69421,140.83258,104.03284,145.99475,373.72504,-194.55371,-2.10208,-651.67615,246.44371,-6.14462,-1103.23950,-125.51403,32.48548
665,5.533,1068.01172,-102.70714,1392.09155,-71.40057,-36.23824,1285.05884,-820.82861,64.95825,1292.52576,168.08087,98.50926,144.95210,360.55624,-193.65588,-2.25008,-664.96484,247.38716,-6.27485,-1081.86707,-130.47549,29.34616
666,5.542,1067.02930,-101.41026,1394.32275,-73.16508,-34.97520,1284.02051,-820.95966,65.12231,1291.59326,196.33528,93.20381,143.06215,347.39648,-192.77184,-2.40430,-678.25256,248.28409,-6.33707,-1059.32129,-134.53580,26.73862
667,5.550,1065.63696,-100.08971,1397.04028,-74.77724,-33.77626,1283.21594,-821.08521,64.87144,1290.94629,225.51189,88.01482,140.12210,334.26111,-191.89406,-2.50932,-691.53766,249.11601,-6.32350,-1036.27393,-137.68289,25.22052
668,5.558,1063.85046,-98.75325,1400.23218,-76.23799,-32.66812,1282.63867,-821.24963,64.22635,1290.65833,255.50397,82.74117,135.96700,321.14017,-191.03075,-2.53391,-704.83484,249.85960,-6.27618,-1013.43616,-139.83792,24.98061
669,5.567,1061.69836,-97.40166,1403.87231,-77.58786,-31.68329,1282.27307,-821.49731,63.25373,1290.79773,286.30389,77.31477,130.60519,307.99985,-190.20287,-2.50583,-718.14978,250.54901,-6.21941,-991.21216,-140.98892,25.89791
670,5.575,1059.21606,-96.02312,1407.92139,-78.86903,-30.86189,1282.10413,-821.84686,62.03298,1291.39832,317.99304,71.82331,124.19030,294.80304,-189.40852,-2.47648,-731.47510,251.28918,-6.13720,-969.61951,-141.23900,27.64522
671,5.583,1056.43896,-94.60884,1412.33154,-80.11052,-30.25050,1282.12329,-822.28461,60.62508,1292.45166,350.66144,66.36562,116.93050,281.54010,-188.60513,-2.46487,-744.78870,252.13394,-6.01365,-948.47473,-140.72128,29.80474
672,5.592,1053.40063,-93.16017,1417.05188,-81.31938,-29.88782,1282.33276,-822.77649,59.06615,1293.92004,384.36710,60.99653,109.08311,268.22330,-187.75542,-2.45197,-758.07739,253.04816,-5.84433,-927.56042,-139.54362,32.01099
673,5.600,1050.13159,-91.67680,1422.02991,-82.46342,-29.78407,1282.74316,-823.28259,57.38356,1295.75049,419.08780,55.74629,100.92689,254.86096,-186.85640,-2.41061,-771.38574,253.99530,-5.63803,-906.70300,-137.77238,34.03570
674,5.608,1046.65674,-90.15462,1427.21753,-83.47624,-29.91976,1283.36731,-823.76794,55.61662,1297.88257,454.67688,50.64014,92.67558,241.44604,-185.90167,-2.32553,-784.77783,254.96738,-5.45387,-885.79572,-135.46411,35.75257
675,5.617,1042.99561,-88.59834,1432.57446,-84.29634,-30.26841,1284.21484,-824.21045,53.82154,1300.25610,490.96472,45.67080,84.49876,227.95956,-184.88237,-2.20260,-798.22943,255.94743,-5.36259,-864.74188,-132.77165,37.12427
676,5.625,1039.16846,-87.02470,1438.06055,-84.90218,-30.81681,1285.29297,-824.60437,52.05959,1302.81897,527.89551,40.70762,76.66502,214.39258,-183.82895,-2.06687,-811.66553,256.92346,-5.32595,-843.37500,-130.04480,38.25835
677,5.633,1035.20178,-85.45213,1443.63049,-85.31355,-31.56076,1286.61292,-824.95447,50.38210,1305.52820,565.36865,35.55812,69.64713,200.76666,-182.78262,-1.94902,-825.10077,257.92068,-5.22519,-821.51685,-127.70558,39.34095
678,5.642,1031.12561,-83.89418,1449.23975,-85.56888,-32.48946,1288.18481,-825.26947,48.82005,1308.34497,602.68036,30.23686,64.00938,187.11450,-181.75392,-1.86975,-838.60370,258.95703,-5.02714,-799.12708,-125.98569,40.48146
679,5.650,1026.96704,-82.35985,1454.84888,-85.70158,-33.57808,1290.00378,-825.56152,47.38793,1311.22974,638.00153,25.10890,59.94629,173.44595,-180.74232,-1.82826,-852.14673,259.98242,-4.80477,-776.31445,-124.89938,41.69491
680,5.658,1022.74664,-80.85313,1460.41980,-85.72881,-34.78608,1292.03772,-825.84656,46.09831,1314.13708,668.63715,20.67850,56.70354,159.75348,-179.75439,-1.80204,-865.64386,260.92078,-4.61509,-753.20630,-124.39919,42.98849
681,5.667,1018.48297,-79.37196,1465.91333,-85.65959,-36.06025,1294.23181,-826.14368,44.96834,1317.01233,692.19196,17.24017,52.67052,146.03622,-178.79683,-1.76172,-879.11914,261.76288,-4.45400,-729.86884,-124.43535,44.38022
682,5.675,1014.19684,-77.90947,1471.29309,-85.51262,-37.34863,1296.52271,-826.47510,44.01575,1319.78906,707.78467,14.79208,46.52360,132.29800,-177.86827,-1.69505,-892.68335,262.58069,-4.29791,-706.32697,-124.95626,45.85894
683,5.683,1009.91351,-76.45769,1476.52966,-85.31573,-38.61432,1298.85095,-826.86761,43.25269,1322.39722,716.35468,13.18069,38.30579,118.54263,-176.95610,-1.61099,-906.34607,263.48273,-4.13043,-682.60303,-125.93970,47.38205
684,5.692,1005.66223,-75.01302,1481.60107,-85.09261,-39.83879,1301.16675,-827.34729,42.68459,1324.77600,719.84308,12.19873,29.17889,104.76781,-176.05949,-1.51169,-920.01868,264.54105,-3.95251,-658.73120,-127.40510,48.92348
685,5.700,1001.47119,-73.57378,1486.48816,-84.85793,-41.01384,1303.43335,-827.92761,42.31414,1326.87769,719.96295,11.63451,20.34736,90.96288,-175.22406,-1.37809,-933.68256,265.65433,-3.81334,-634.79199,-129.39221,50.51976
686,5.708,997.36249,-72.13692,1491.16724,-84.61555,-42.12225,1305.62415,-828.60223,42.14081,1328.66345,717.57751,11.31231,12.51489,77.14172,-174.52371,-1.19012,-947.40967,266.55359,-3.80495,-610.95612,-131.92361,52.23008
687,5.717,993.35510,-70.70970,1495.60791,-84.36090,-43.13238,1307.72046,-829.34534,42.15276,1330.10278,712.91272,11.09814,6.20555,63.35705,-173.97638,-0.94992,-961.23627,267.14142,-3.92913,-587.45605,-134.95540,54.01888
688,5.725,989.47284,-69.31648,1499.77612,-84.09103,-44.02084,1309.70923,-830.11853,42.32114,1331.17407,706.01599,10.91698,2.00746,49.64941,-173.47119,-0.70271,-975.10815,267.66943,-4.03588,-564.51306,-138.35297,55.71012
689,5.733,985.75201,-67.98280,1503.63806,-83.80946,-44.78806,1311.57935,-830.88068,42.60399,1331.86279,696.93323,10.80203,0.03170,35.99899,-172.83955,-0.52452,-988.96277,268.35007,-4.03133,-542.30737,-141.94516,57.05413
690,5.742,982.24640,-66.72371,1507.16284,-83.52545,-45.44931,1313.31677,-831.59827,42.95377,1332.15820,685.72339,10.90558,-0.46550,22.33572,-172.03163,-0.44722,-1002.80469,269.08990,-3.98641,-520.98907,-145.64075,57.80819
691,5.750,979.02502,-65.54716,1510.32959,-83.25587,-46.01930,1314.90356,-832.25293,43.32687,1332.04956,672.70874,11.37599,-0.43468,8.58770,-171.14140,-0.42117,-1016.64777,269.80676,-3.91531,-500.68173,-149.49167,57.79950
692,5.758,976.16125,-64.45406,1513.12915,-83.02185,-46.50430,1316.32056,-832.84363,43.69954,1331.52112,658.63727,12.20013,-0.35267,-5.26807,-170.26782,-0.37799,-1030.44116,270.62411,-3.67810,-481.47711,-153.59085,56.95663
693,5.767,973.71832,-63.43672,1515.55933,-82.84154,-46.90672,1317.55347,-833.38361,44.07772,1330.55054,644.30017,13.22341,-0.31808,-19.20506,-169.43626,-0.29942,-1044.13098,271.63379,-3.19586,-463.43912,-157.88687,55.27356
694,5.775,971.73846,-62.48671,1517.61255,-82.73167,-47.23538,1318.59851,-833.89514,44.48691,1329.11133,630.12598,14.30371,-0.37059,-33.17280,-168.63806,-0.21930,-1057.73938,272.78766,-2.57832,-446.61292,-162.17958,52.76194
695,5.783,970.23779,-61.59914,1519.26990,-82.71828,-47.51361,1319.45764,-834.40796,44.94887,1327.18384,616.20361,15.39320,-0.54833,-47.04896,-167.91016,-0.16919,-1071.31372,274.01291,-2.01637,-431.03900,-166.32794,49.45659
696,5.792,969.20776,-60.77800,1520.50781,-82.84384,-47.78038,1320.12915,-834.96289,45.46227,1324.76453,602.44379,16.48356,-0.80916,-60.55134,-167.35260,-0.09166,-1084.84570,275.24176,-1.63958,-416.79785,-170.34581,45.43520
697,5.800,968.62207,-60.04683,1521.31165,-83.15997,-48.07706,1320.60413,-835.60834,46.00066,1321.86511,588.70020,17.55312,-1.03918,-73.23212,-167.06154,0.22714,-1098.26563,276.43945,-1.42913,-404.07434,-174.23366,40.79462
698,5.808,968.44397,-59.43529,1521.68213,-83.70836,-48.42640,1320.86768,-836.38928,46.52762,1318.50378,574.88654,18.61316,-1.14698,-84.56736,-167.12013,1.12492,-1111.50378,277.68796,-1.24737,-393.13940,-177.82768,35.61639
699,5.817,968.62933,-58.94984,1521.63037,-84.50221,-48.82141,1320.89966,-837.33716,47.01112,1314.69861,561.01611,19.71270,-1.13422,-94.08350,-167.68546,2.91693,-1124.59229,279.08026,-1.00960,-384.20715,-180.88268,29.98097
700,5.825,969.12866,-58.57243,1521.17188,-85.52400,-49.23730,1320.67358,-838.45996,47.42126,1310.46582,547.13013,20.85703,-1.09753,-101.49375,-168.98810,5.77649,-1137.70972,280.54657,-0.77775,-377.34341,-183.18388,23.98883
701,5.833,969.89270,-58.28426,1520.32373,-86.74615,-49.66499,1320.15967,-839.73523,47.72068,1305.82190,533.23071,22.00237,-1.14696,-106.75590,-171.22504,9.82927,-1151.07092,281.92194,-0.66227,-372.54333,-184.50998,17.72895
702,5.842,970.88196,-58.08583,1519.10278,-88.14812,-50.13383,1319.33350,-841.12030,47.86406,1300.78491,519.31757,23.11895,-1.30624,-109.82502,-174.54977,15.37413,-1164.74902,283.05850,-0.72710,-369.83240,-184.62065,11.27174
703,5.850,972.07318,-57.99959,1517.52637,-89.70918,-50.69109,1318.18762,-842.57391,47.80933,1295.37842,505.44110,24.19279,-1.51921,-110.14007,-179.17987,22.79984,-1178.54590,283.93103,-0.94344,-369.33002,-183.45840,4.81930
704,5.858,973.45313,-58.04842,1515.61865,-91.40013,-51.36278,1316.73254,-844.06604,47.53497,1289.63855,491.67139,25.20770,-1.73508,-106.51353,-185.42012,32.00673,-1192.06348,284.85858,-1.14103,-371.37485,-181.41660,-1.07725
705,5.867,975.00818,-58.23366,1513.40820,-93.19342,-52.15156,1314.99182,-845.57141,47.04688,1283.62988,478.03198,26.17284,-1.94607,-97.89194,-193.45485,41.88971,-1205.09314,286.23575,-1.13078,-376.53885,-179.24304,-5.61614
706,5.875,976.72064,-58.53789,1510.92932,-95.07588,-53.06964,1313.00208,-847.05933,46.36881,1277.46692,464.48547,27.12948,-2.16242,-84.24404,-203.04944,50.62311,-1217.85754,287.93631,-0.90365,-385.21136,-177.50542,-8.29561
707,5.883,978.56757,-58.93611,1508.23193,-97.04317,-54.14701,1310.80566,-848.48755,45.53657,1271.32898,450.97366,28.11865,-2.37720,-66.52363,-213.50984,56.64547,-1230.68628,289.52682,-0.58464,-396.96573,-176.24416,-9.33833
708,5.892,980.51385,-59.40450,1505.38403,-99.08284,-55.40172,1308.43433,-849.80310,44.59895,1265.45410,437.46399,29.16431,-2.55344,-45.90351,-223.97914,59.45739,-1243.67358,290.88184,-0.23865,-410.51312,-175.18802,-9.46195
709,5.900,982.50818,-59.93413,1502.46362,-101.16948,-56.81874,1305.90381,-850.96118,43.60730,1260.10120,423.96307,30.26816,-2.64526,-23.26066,-233.75961,59.64491,-1256.75977,292.17426,0.21121,-424.49326,-174.12242,-9.34498
710,5.908,984.48749,-60.53957,1499.54956,-103.27893,-58.36036,1303.22510,-851.94830,42.60635,1255.49500,410.51166,31.38274,-2.66389,0.75228,-242.44891,58.34816,-1269.84766,293.51935,0.87644,-438.21155,-173.01579,-9.34458
711,5.917,986.38531,-61.25017,1496.71484,-105.40357,-59.98395,1300.41528,-852.78790,41.64452,1251.77869,397.16248,32.41054,-2.71992,25.44558,-249.95847,56.67883,-1282.73401,294.93381,1.78794,-451.61624,-171.92545,-9.51939
712,5.925,988.13770,-62.08858,1494.01978,-107.54906,-61.64318,1297.50037,-853.52698,40.78731,1248.99268,383.93082,33.31822,-2.90887,50.05260,-256.44839,55.37904,-1295.14001,296.59628,2.98997,-464.87363,-170.88881,-9.78201
713,5.933,989.68811,-63.05760,1491.50830,-109.71833,-63.28104,1294.51208,-854.21265,40.11382,1247.08228,370.78467,34.21328,-3.17901,73.97326,-262.17133,54.77885,-1306.90625,298.76236,4.57867,-478.10425,-169.91399,-10.04343
714,5.942,990.99615,-64.14806,1489.21338,-111.90510,-64.84074,1291.48743,-854.87158,39.69371,1245.93628,357.69543,35.17949,-3.41964,97.03262,-267.33142,54.92692,-1318.08582,301.20599,6.48164,-491.33539,-169.00229,-10.26053
715,5.950,992.03857,-65.35201,1487.16174,-114.09813,-66.29519,1288.47632,-855.50494,39.56218,1245.43542,344.65488,36.12886,-3.60171,119.47268,-272.02356,55.69138,-1328.85852,303.19305,8.44370,-504.52051,-168.15373,-10.41558
716,5.958,992.80536,-66.66158,1485.37329,-116.27537,-67.65533,1285.54712,-856.09692,39.71535,1245.48169,331.65283,36.95251,-3.74458,141.72113,-276.23853,56.78558,-1339.39966,304.27576,10.36773,-517.60535,-167.38124,-10.51181
717,5.967,993.29749,-68.06447,1483.85571,-118.39571,-68.94919,1282.78418,-856.62915,40.12122,1245.99622,318.68030,37.67532,-3.85365,164.18689,-279.92389,57.83296,-1349.80688,304.72125,12.46911,-530.60510,-166.70471,-10.57421
718,5.975,993.52417,-69.54829,1482.60718,-120.41592,-70.20772,1280.27869,-857.09772,40.72933,1246.90710,305.72443,38.36594,-3.93545,187.17581,-283.05948,58.50401,-1360.08191,305.07715,15.05493,-543.58862,-166.08350,-10.63078
719,5.983,993.49603,-71.10814,1481.62146,-122.31876,-71.46223,1278.11243,-857.53217,41.47910,1248.15295,292.74805,39.05821,-3.98356,210.86047,-285.71716,58.64296,-1370.10010,305.57022,18.20642,-556.58850,-165.41205,-10.69367
720,5.992,993.22064,-72.74529,1480.89233,-124.12461,-72.73787,1276.33899,-857.99780,42.31053,1249.69604,279.71570,39.77962,-3.97698,235.26813,-288.07428,58.31250,-1379.57813,305.79568,21.61326,-569.59863,-164.65671,-10.73656
721,6.000,992.70239,-74.45210,1480.41406,-125.88365,-74.04504,1274.98120,-858.57489,43.17186,1251.52454,266.62769,40.52922,-3.93765,260.30014,-290.35510,57.73577,-1388.10059,304.88943,24.75585,-582.64709,-163.91127,-10.70754
722,6.008,991.93848,-76.20311,1480.17517,-127.65218,-75.37228,1274.04419,-859.32996,44.02330,1253.63586,253.50531,41.26022,-3.92105,285.77863,-292.74850,57.16335,-1395.24731,302.49918,27.51483,-595.76532,-163.24490,-10.60102
723,6.017,990.91663,-77.97142,1480.14807,-129.46780,-76.68657,1273.52515,-860.29688,44.84348,1256.01733,240.36438,41.94796,-3.94545,311.50000,-295.33755,56.74094,-1400.69861,299.75449,30.64600,-608.92249,-162.58482,-10.48831
724,6.025,989.62317,-79.74641,1480.28967,-131.33737,-77.94379,1273.41455,-861.47583,45.62391,1258.63757,227.19949,42.64443,-3.98169,337.27609,-298.06326,56.46861,-1403.93738,298.35123,35.03269,-622.10004,-161.80209,-10.44835
725,6.033,988.05420,-81.52736,1480.55664,-133.23730,-79.10086,1273.69604,-862.84631,46.32762,1261.44507,213.98709,43.43349,-4.00049,362.95529,-300.76376,56.25418,-1403.94519,298.45255,40.22512,-635.35779,-160.83810,-10.48349
726,6.042,986.21637,-83.31435,1480.92236,-135.12766,-80.12836,1274.35071,-864.38293,46.84802,1264.36572,200.70512,44.34799,-3.99179,388.45471,-303.26437,55.96930,-1399.83948,298.54187,44.43970,-648.73560,-159.74936,-10.50974
727,6.050,984.12317,-85.11061,1481.37683,-136.97083,-81.02168,1275.35693,-866.06403,47.05038,1267.32153,187.34155,45.34863,-3.94949,413.79352,-305.47095,55.48486,-1391.70142,297.24573,46.20320,-662.18054,-158.67406,-10.43926
728,6.058,981.79254,-86.91801,1481.91675,-138.74002,-81.80710,1276.68213,-867.87476,46.88694,1270.27344,173.87788,46.37432,-3.85925,439.06601,-307.40378,54.72413,-1380.30530,294.38583,45.56008,-675.63348,-157.69354,-10.29545
729,6.067,979.24200,-88.72868,1482.53796,-140.41760,-82.53822,1278.28015,-869.80536,46.45535,1273.24255,160.27933,47.40493,-3.70362,464.38000,-309.13504,53.71739,-1366.41309,290.54730,43.73180,-689.11292,-156.72800,-10.20817
730,6.075,976.48676,-90.53218,1483.23059,-141.99583,-83.28113,1280.10217,-871.84888,45.92149,1276.27917,146.55363,48.45568,-3.50534,489.77112,-310.73257,52.64499,-1350.60681,286.26279,41.90224,-702.68469,-155.64595,-10.26149
731,6.083,973.54895,-92.32652,1483.97546,-143.48457,-84.10315,1282.11035,-874.00250,45.39850,1279.40808,132.78639,49.52686,-3.33365,515.00763,-312.24881,51.80134,-1333.32788,281.68347,40.49326,-716.39087,-154.43869,-10.39831
