"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
286,2.375,1011.61438,-246.19313,1422.22705,-56.98793,-75.40990,1286.82092,-815.88556,-2.37975,1311.45068,-44.95007,82.58129,120.61109,521.54871,-231.18243,-0.98973,-560.26605,160.17462,-3.17875,-1150.28931,-144.78143,20.23730
287,2.383,1013.08008,-246.97978,1419.19165,-57.64297,-74.60486,1282.16272,-816.95392,-2.84441,1307.97607,-20.59436,82.63570,124.03940,497.34619,-229.20047,-1.31160,-584.74261,162.48712,-3.06108,-1122.40625,-147.62427,16.55863
288,2.392,1014.55585,-247.60266,1416.32446,-58.74367,-73.97102,1277.50916,-818.19482,-3.35133,1304.36035,4.46210,82.12322,126.71464,473.18573,-227.21870,-1.68987,-609.21710,165.21765,-2.73312,-1093.83716,-149.97018,14.07050
289,2.400,1015.89514,-248.05237,1413.77283,-60.35319,-73.44004,1272.94580,-819.47247,-3.77769,1300.60071,30.64008,81.30589,128.69226,449.13068,-225.26740,-2.07742,-633.65088,167.75154,-2.53686,-1064.97363,-151.54996,12.97417
290,2.408,1016.96149,-248.33676,1411.67432,-62.50013,-72.82404,1268.61621,-820.67969,-4.05182,1296.74219,58.01801,80.39960,129.93768,425.15369,-223.39148,-2.40418,-657.92426,169.34189,-2.84242,-1035.43201,-152.11603,13.13754
291,2.417,1017.65430,-248.47203,1410.13721,-65.14582,-71.89466,1264.71838,-821.77319,-4.16044,1292.87195,86.52374,79.54481,130.30035,401.18762,-221.63040,-2.62804,-682.02515,170.01425,-3.56616,-1004.77039,-151.72734,14.34471
292,2.425,1017.92230,-248.48038,1409.22705,-68.13680,-70.49475,1261.46521,-822.75781,-4.13902,1289.08618,116.13535,78.77258,129.54997,377.21088,-219.97769,-2.76806,-706.11163,170.59776,-4.21172,-972.98535,-150.60886,16.33625
293,2.433,1017.75824,-248.39090,1408.97009,-71.20126,-68.61165,1259.01965,-823.64478,-4.07649,1285.49731,146.89941,78.04212,127.51783,353.26587,-218.43149,-2.85000,-730.34906,171.85362,-4.39473,-940.48975,-148.90298,18.81274
294,2.442,1017.18274,-248.23357,1409.36804,-74.04236,-66.37006,1257.43555,-824.42615,-4.10706,1282.25903,178.84857,77.31860,124.20623,329.39191,-217.03159,-2.86170,-754.73364,174.01015,-4.09568,-907.78882,-146.66455,21.52234
295,2.450,1016.23004,-248.02765,1410.40906,-76.47213,-63.95272,1256.64294,-825.08228,-4.36009,1279.56274,211.95715,76.51465,119.69514,305.56561,-215.73218,-2.82133,-779.11133,176.81421,-3.51759,-875.21191,-143.92212,24.31490
296,2.458,1014.94385,-247.77342,1412.06750,-78.47112,-61.51317,1256.49768,-825.60431,-4.89687,1277.59937,246.18213,75.44902,114.04424,281.70563,-214.34103,-2.80344,-803.37195,179.69548,-2.90748,-842.83276,-140.60071,27.06810
297,2.467,1013.37616,-247.45787,1414.29773,-80.13906,-59.15583,1256.87000,-826.01184,-5.67638,1276.49927,281.51071,73.99311,107.37457,257.69122,-212.70564,-2.84653,-827.56268,182.17407,-2.42924,-810.54797,-136.53746,29.59987
298,2.475,1011.58167,-247.07217,1417.03577,-81.58831,-56.96220,1257.71545,-826.35260,-6.57011,1276.28406,317.94839,72.16358,99.94326,233.39507,-210.88184,-2.89854,-851.79553,184.15781,-2.10022,-778.26331,-131.72977,31.72145
299,2.483,1009.61493,-246.61925,1420.20569,-82.85136,-54.99380,1259.07935,-826.67310,-7.42672,1276.87671,355.47357,70.00321,92.11783,208.78712,-209.06973,-2.86308,-876.12225,185.80637,-1.84206,-746.00391,-126.50264,33.35932
300,2.492,1007.53528,-246.10730,1423.72363,-83.85938,-53.28468,1261.03992,-826.97119,-8.14695,1278.15894,394.00195,67.47835,84.33614,183.98027,-207.42818,-2.68188,-900.52136,187.30542,-1.59676,-713.88208,-121.33933,34.58213
301,2.500,1005.41089,-245.54431,1427.50183,-84.49216,-51.85280,1263.64771,-827.18011,-8.70843,1280.01465,433.35144,64.52253,77.00146,159.10774,-205.95839,-2.38898,-924.97009,188.81305,-1.34604,-682.04749,-116.60201,35.53309
302,2.508,1003.31561,-244.94002,1431.45374,-84.64629,-50.70908,1266.90125,-827.20679,-9.13436,1282.34485,473.21716,61.09872,70.32452,134.20607,-204.52570,-2.08725,-949.51050,190.43866,-1.04346,-650.63885,-112.49982,36.35954
303,2.517,1001.32251,-244.30951,1435.49670,-84.27942,-49.86066,1270.75183,-826.99518,-9.46339,1285.09314,513.22943,57.21162,64.31676,109.23940,-202.98352,-1.84343,-974.21948,192.15538,-0.66660,-619.74878,-109.20210,37.17369
304,2.525,999.49390,-243.67250,1439.55457,-83.42311,-49.31943,1275.11499,-826.56769,-9.74694,1288.27075,553.12695,52.96149,59.02906,84.18758,-201.29126,-1.61787,-999.10327,193.84908,-0.30282,-589.45459,-106.86993,38.06260
305,2.533,997.87134,-243.05058,1443.56335,-82.16370,-49.09921,1279.88037,-826.00366,-10.02135,1291.91443,592.90283,48.65195,54.84308,59.07483,-199.49139,-1.34759,-1024.09106,195.51477,-0.07786,-559.88586,-105.63866,39.08699
306,2.542,996.47595,-242.46188,1447.47314,-80.59653,-49.18729,1284.92310,-825.37732,-10.25336,1295.99707,632.57391,44.82988,52.49757,33.91475,-197.61493,-1.05629,-1049.14636,197.29556,-0.02435,-531.28265,-105.60165,40.20086
307,2.550,995.31464,-241.91562,1451.24609,-78.79034,-49.51933,1290.10754,-824.72784,-10.34085,1300.39368,671.40094,42.14943,52.58713,8.67908,-195.68190,-0.81328,-1074.27209,199.32544,0.00322,-504.04468,-106.81055,41.17820
308,2.558,994.38525,-241.42058,1454.84900,-76.79995,-50.00203,1295.28333,-824.07764,-10.16868,1304.91663,707.18195,40.99023,54.59485,-16.66743,-193.73778,-0.64108,-1099.29919,201.64095,0.40177,-478.74243,-109.26285,41.62102
309,2.567,993.67737,-240.99742,1458.25220,-74.69400,-50.55232,1300.28455,-823.45581,-9.65300,1309.35608,736.72980,41.11527,56.45852,-42.10027,-191.85039,-0.49048,-1123.68359,204.22681,1.84856,-455.99994,-112.88232,41.06078
310,2.575,993.16577,-240.66995,1461.42920,-72.54924,-51.10088,1304.94714,-822.90179,-8.76276,1313.50049,757.59460,41.87034,55.76211,-67.41956,-190.12286,-0.18481,-1146.68958,206.98030,5.05219,-436.26227,-117.60027,39.15293
311,2.583,992.80597,-240.44025,1464.35889,-70.43478,-51.58676,1309.12598,-822.45392,-7.53271,1317.16028,769.53674,42.79092,51.63002,-92.11230,-188.64983,0.68691,-1167.84961,209.59877,10.19565,-419.64209,-123.43462,35.85244
312,2.592,992.53870,-240.27524,1467.02563,-68.40948,-51.96134,1312.69934,-822.13538,-6.06488,1320.19434,774.46204,43.85293,45.16862,-115.36914,-187.37572,2.76038,-1187.06042,211.69580,16.70451,-406.00284,-130.36687,31.44942
313,2.600,992.30164,-240.11908,1469.41516,-66.51886,-52.19006,1315.56628,-821.94238,-4.51341,1322.52930,775.07776,45.05427,38.09765,-136.29338,-186.11259,6.70039,-1204.21924,213.09604,23.73438,-395.18137,-138.16243,26.48126
314,2.608,992.04224,-239.91667,1471.50757,-64.79459,-52.26241,1317.64685,-821.83502,-3.05899,1324.15942,773.36121,46.04236,31.28707,-153.96730,-184.77385,12.99632,-1218.98413,213.92540,30.77452,-387.12796,-146.38113,21.56721
315,2.617,991.72644,-239.63268,1473.27380,-63.26020,-52.20206,1318.88611,-821.73883,-1.87955,1325.13013,769.71857,46.43893,24.58639,-167.26413,-183.45538,21.86258,-1230.88550,214.39778,37.71899,-381.93423,-154.52692,17.18744
316,2.625,991.34308,-239.26347,1474.67993,-61.92995,-52.05567,1319.25891,-821.56268,-1.11609,1325.51440,763.24158,46.33797,17.69788,-174.85060,-182.31898,33.04525,-1239.52795,214.51370,44.41851,-379.83881,-162.14359,13.47679
317,2.633,990.90417,-238.83447,1475.69702,-60.80144,-51.86515,1318.77197,-821.22455,-0.83880,1325.39258,752.85040,46.17078,10.98991,-175.67038,-181.56699,45.50040,-1244.67078,214.03633,50.30429,-381.21902,-168.79791,10.12787
318,2.642,990.44263,-238.38301,1476.30798,-59.85345,-51.64116,1317.46350,-820.67859,-1.02786,1324.83447,738.38696,46.18575,5.46570,-169.54321,-181.46109,57.52219,-1246.17517,212.84482,54.65385,-386.54266,-174.07336,6.52060
319,2.650,990.00983,-237.94432,1476.50916,-59.05182,-51.35525,1315.40247,-819.93323,-1.58321,1323.88892,720.60748,46.36906,1.93003,-157.24345,-182.25865,67.65228,-1243.96533,211.24806,57.13767,-396.24838,-177.64902,2.21033
320,2.658,989.67059,-237.54817,1476.30872,-58.36425,-50.96240,1312.68530,-819.05322,-2.36270,1322.57971,700.22461,46.81016,0.27911,-140.02074,-184.12825,75.48839,-1238.12830,209.91270,57.86725,-410.50885,-179.37047,-2.46971
321,2.667,989.49512,-237.21970,1475.71997,-57.78202,-50.44241,1309.42798,-818.14502,-3.22501,1320.91614,677.54095,47.76012,-0.26666,-119.14685,-187.02971,81.45839,-1228.89221,209.47881,57.00340,-428.98325,-179.36790,-6.45256
322,2.675,989.54712,-236.97900,1474.75940,-57.33413,-49.82842,1305.75500,-817.33289,-4.05254,1318.91528,653.09326,49.28711,-0.45812,-95.71681,-190.60782,86.04614,-1216.30396,210.18689,54.60561,-450.79361,-178.18141,-8.86206
323,2.683,989.86975,-236.83897,1473.45496,-57.07473,-49.19660,1301.78455,-816.73621,-4.75709,1316.61584,627.85614,51.16184,-0.68888,-70.54162,-194.30164,89.44222,-1200.07935,211.82072,50.88069,-474.72162,-176.50719,-9.77846
324,2.692,990.47058,-236.80688,1471.84998,-57.05473,-48.62670,1297.61829,-816.45239,-5.29034,1314.07666,602.64233,53.10390,-1.04399,-44.16064,-197.62318,91.68758,-1179.98132,213.91791,46.37619,-499.55453,-174.74506,-9.94173
325,2.700,991.31555,-236.89311,1470.00403,-57.31116,-48.17308,1293.33984,-816.53888,-5.65573,1311.36169,577.74652,54.98299,-1.43921,-16.97652,-200.32468,92.85179,-1156.38086,215.94325,41.89648,-524.48846,-172.94391,-9.98565
326,2.708,992.33545,-237.11536,1467.99622,-57.87884,-47.86317,1289.02271,-816.99548,-5.89621,1308.50769,553.12970,56.79495,-1.78494,10.67688,-202.39377,93.10860,-1130.44141,217.34909,38.27988,-549.21930,-171.03673,-10.14531
327,2.717,993.43610,-237.48679,1465.92468,-58.80205,-47.70568,1284.74219,-817.75781,-6.05986,1305.49817,528.69067,58.55317,-2.07568,38.59573,-204.00317,92.76872,-1103.63867,217.69093,36.08039,-573.71869,-169.00500,-10.42313
328,2.725,994.50470,-237.99756,1463.90369,-60.13150,-47.69696,1280.57556,-818.72211,-6.18082,1302.29700,504.37668,60.26527,-2.34312,66.76616,-205.43367,92.20699,-1076.89941,216.76306,35.31656,-598.04651,-166.94376,-10.76221
329,2.733,995.42145,-238.60686,1462.05505,-61.90194,-47.83385,1276.59607,-819.78900,-6.29075,1298.91064,480.16772,61.97224,-2.59475,95.31020,-206.94838,91.70159,-1050.17078,214.63879,35.67548,-622.24768,-164.98471,-11.10440
330,2.742,996.07947,-239.25763,1460.49622,-64.09451,-48.13305,1272.87671,-820.89496,-6.42389,1295.39075,456.04523,63.71737,-2.83045,124.39088,-208.69185,91.32069,-1022.83820,211.65433,36.94129,-646.33624,-163.15009,-11.41911
331,2.750,996.40112,-239.90875,1459.32617,-66.60535,-48.63535,1269.49390,-822.02301,-6.59084,1291.79541,432.00873,65.48493,-3.07605,154.19551,-210.67952,90.90478,-994.42957,208.18239,38.98835,-670.36469,-161.37286,-11.70093
332,2.758,996.34338,-240.54968,1458.61853,-69.24751,-49.38057,1266.52148,-823.19281,-6.74645,1288.18726,408.07184,67.23882,-3.36074,184.92830,-212.83167,90.14362,-964.90918,204.27237,41.49787,-694.40363,-159.62193,-11.93480
333,2.767,995.89490,-241.18121,1458.41833,-71.79179,-50.36358,1264.02271,-824.42773,-6.79327,1284.66882,384.22070,68.99886,-3.67495,216.74181,-214.99603,88.71361,-934.51337,199.71965,44.02917,-718.45056,-157.91756,-12.10379
334,2.775,995.07098,-241.79115,1458.74048,-74.03262,-51.50230,1262.04541,-825.71747,-6.63188,1281.41663,360.43457,70.81416,-3.97351,249.69154,-217.00005,86.40820,-903.49799,194.39713,46.31279,-742.44806,-156.23148,-12.23612
335,2.783,993.90845,-242.35237,1459.57068,-75.85449,-52.65520,1260.62097,-826.99158,-6.21633,1278.67920,336.71481,72.67050,-4.21158,283.75922,-218.74135,83.23347,-872.03552,188.25229,48.27431,-766.39258,-154.46951,-12.37468
336,2.792,992.45886,-242.84265,1460.87610,-77.26594,-53.68350,1259.76990,-828.12000,-5.56323,1276.72119,313.02649,74.46719,-4.38140,318.89276,-220.21175,79.41507,-840.24304,181.28136,49.98140,-790.37341,-152.64737,-12.47959
337,2.800,990.77716,-243.26297,1462.61548,-78.36472,-54.50088,1259.50879,-828.94592,-4.71935,1275.73376,289.26068,76.11030,-4.50518,355.00403,-221.43417,75.28014,-808.27832,173.73317,51.73682,-814.48840,-150.92787,-12.45933
338,2.808,988.91144,-243.63513,1464.74329,-79.24803,-55.07118,1259.85486,-829.33197,-3.73216,1275.76880,265.28793,77.64729,-4.55803,391.91754,-222.38686,71.11528,-776.41248,166.03142,53.88763,-838.74146,-149.36317,-12.33026
339,2.817,986.90417,-243.98683,1467.20605,-79.95061,-55.38123,1260.82336,-829.19092,-2.63907,1276.74438,241.02075,79.24944,-4.45082,429.33490,-222.93420,67.10767,-744.98077,158.43155,56.34048,-863.06085,-147.79814,-12.22954
340,2.825,984.80090,-244.34663,1469.94006,-80.45297,-55.42883,1262.41882,-828.51227,-1.45901,1278.51306,216.45544,80.99929,-4.16023,466.85034,-222.81161,63.34428,-714.25916,150.96225,58.53246,-887.39758,-146.07726,-12.25651
341,2.833,982.65527,-244.75111,1472.87415,-80.71664,-55.22163,1264.62610,-827.39752,-0.18442,1280.94507,191.68732,82.80011,-3.80498,504.02502,-221.75433,59.83598,-684.38867,143.62326,59.98085,-911.78864,-144.21654,-12.35689
342,2.842,980.52692,-245.24274,1475.93115,-80.70743,-54.77400,1267.41174,-826.06543,1.20728,1283.96423,166.85254,84.53462,-3.52588,540.57721,-219.71585,56.61021,-655.37946,136.56413,60.65523,-936.34418,-142.38481,-12.32671
343,2.850,978.47827,-245.85387,1479.03271,-80.40533,-54.11007,1270.73267,-824.77814,2.71689,1287.51465,142.02716,86.17715,-3.34950,576.53900,-217.01825,53.88457,-627.14508,130.10368,60.80994,-961.10046,-140.73352,-11.99908
344,2.858,976.57239,-246.59930,1482.10681,-79.80666,-53.26817,1274.54053,-823.73016,4.27993,1291.51318,117.18884,87.74876,-3.20070,612.03467,-214.39923,52.21946,-599.56421,124.47268,60.64288,-985.94653,-139.25729,-11.44597
345,2.867,974.86920,-247.48547,1485.09558,-78.92248,-52.29383,1278.77551,-822.99152,5.75398,1295.84668,92.27994,89.26880,-3.00288,646.68042,-212.88657,52.37068,-572.60828,119.62921,60.17455,-1010.81409,-137.84198,-10.89980
346,2.875,973.41656,-248.51411,1487.95337,-77.77744,-51.23108,1283.36304,-822.53113,6.96832,1300.39453,67.29443,90.74747,-2.73937,679.15131,-213.27551,54.59229,-546.44757,115.46066,59.34388,-1035.76184,-136.35802,-10.55350
347,2.883,972.24207,-249.67265,1490.64124,-76.40596,-50.11551,1288.20923,-822.26947,7.80802,1305.04370,42.29773,92.20771,-2.43555,707.51855,-215.42036,57.87057,-521.37805,112.05234,58.09837,-1060.74536,-134.67242,-10.43780
348,2.892,971.35089,-250.92987,1493.12634,-74.84010,-48.95990,1293.18872,-822.11737,8.25889,1309.68445,17.39825,93.71437,-2.12631,730.16858,-218.18689,60.17439,-497.69293,109.72010,56.39151,-1085.40430,-132.67931,-10.32589
349,2.900,970.72589,-252.24530,1495.38074,-73.10049,-47.75123,1298.13745,-821.99628,8.38400,1314.19189,-7.24756,95.36387,-1.85525,746.40039,-220.37442,59.83632,-475.73016,108.76657,54.07957,-1109.15894,-130.52881,-9.68725
350,2.908,970.32703,-253.57802,1497.37671,-71.20786,-46.48074,1302.86353,-821.84766,8.26831,1318.41150,-31.48175,97.25779,-1.63874,756.41522,-221.63881,56.64346,-455.96637,109.20052,50.83810,-1131.59521,-128.89999,-7.83542
351,2.917,970.09564,-254.88231,1499.08264,-69.20293,-45.17694,1307.17163,-821.63623,7.97946,1322.17236,-55.41461,99.45553,-1.31741,761.18182,-222.43640,51.52979,-438.92236,110.84160,46.35564,-1152.68286,-128.54079,-4.39335
352,2.925,969.96741,-256.10675,1500.46436,-67.14839,-43.90529,1310.88867,-821.34387,7.56918,1325.31604,-79.63770,101.89095,-0.32646,762.22150,-223.27821,45.56662,-424.94141,113.58400,40.62699,-1172.50391,-129.30176,0.33905
353,2.933,969.88861,-257.21240,1501.49048,-65.11402,-42.74245,1313.88184,-820.95331,7.10562,1327.72229,-104.71289,104.37418,2.52598,760.95782,-224.26385,39.48002,-414.04736,117.40933,34.01396,-1190.95667,-130.33350,5.70253
354,2.942,969.82611,-258.18933,1502.13452,-63.16576,-41.74876,1316.06677,-820.43469,6.70018,1329.32214,-129.97870,106.69096,9.06608,757.86896,-225.24261,33.68115,-406.04547,122.37762,27.19223,-1207.76538,-131.12311,11.21908
355,2.950,969.76532,-259.05270,1502.37097,-61.36071,-40.95201,1317.40869,-819.75140,6.48516,1330.11792,-152.79736,108.63783,20.97950,752.29810,-226.06064,28.18608,-400.82605,128.61812,21.00418,-1222.53540,-131.45309,16.61772
356,2.958,969.70355,-259.82373,1502.17554,-59.73682,-40.34465,1317.91162,-818.88422,6.55401,1330.20789,-169.35736,110.02343,38.18970,743.21454,-226.49530,22.59155,-398.55408,135.99884,16.03410,-1234.79980,-130.85738,21.64760
357,2.967,969.64752,-260.51419,1501.52966,-58.31019,-39.90038,1317.59827,-817.84729,6.94466,1329.75708,-176.79736,110.77795,58.08803,730.18414,-226.20692,16.60240,-399.55670,143.68454,12.15086,-1244.09741,-129.03975,26.12129
358,2.975,969.61755,-261.12912,1500.42224,-57.08873,-39.59768,1316.49646,-816.68469,7.67315,1328.91650,-174.71869,111.11018,77.07968,713.72272,-224.99461,10.64967,-404.16248,150.31288,8.61461,-1250.00208,-126.44450,29.95450
359,2.983,969.65106,-261.67813,1498.84705,-56.08151,-39.41801,1314.64673,-815.46307,8.73830,1327.77087,-164.67358,111.52303,92.93813,694.71716,-223.06253,5.69241,-412.66394,154.94246,4.89288,-1252.21265,-123.93968,33.00593
360,2.992,969.80127,-262.17548,1496.80518,-55.29021,-39.32040,1312.11768,-814.27264,10.08846,1326.34741,-148.75592,112.54221,105.53587,673.56622,-220.89545,2.43140,-425.20160,157.74872,1.36163,-1250.69458,-122.25191,34.95515
361,3.000,970.13306,-262.63147,1494.30774,-54.69928,-39.22675,1309.00183,-813.22485,11.60344,1324.64856,-128.85345,114.29757,115.84161,650.37524,-218.87247,0.84377,-441.64807,159.66933,-1.08875,-1245.57825,-121.81863,35.43793
362,3.008,970.71753,-263.04852,1491.37756,-54.28333,-39.03422,1305.39966,-812.43207,13.11119,1322.67798,-106.51978,116.42077,124.75976,625.80969,-217.08171,0.32620,-461.70111,161.62863,-2.11626,-1236.86890,-122.81476,34.31870
363,3.017,971.61853,-263.42255,1488.05054,-54.01929,-38.64218,1301.40918,-811.97571,14.42840,1320.45056,-82.97522,118.37112,132.72427,600.96533,-215.41116,0.17891,-484.70856,164.09792,-2.22561,-1224.40564,-125.13679,31.80594
364,3.025,972.87421,-263.74893,1484.38074,-53.88998,-37.97847,1297.11780,-811.88416,15.40636,1317.99316,-59.12878,119.73606,139.79355,576.51184,-213.71347,-0.00668,-509.37531,166.91928,-2.11581,-1208.10181,-128.45618,28.34336
365,3.033,974.48322,-264.02722,1480.44775,-53.89671,-37.03036,1292.59363,-812.13440,15.96732,1315.34167,-35.54822,120.32623,145.88425,552.41992,-211.94765,-0.29546,-534.32800,169.49123,-2.15692,-1188.14832,-132.34167,24.46013
366,3.042,976.39722,-264.24954,1476.35767,-54.07800,-35.86776,1287.88965,-812.66650,16.12380,1312.53369,-12.34961,120.23318,151.00636,528.36572,-210.18115,-0.59727,-558.93396,171.40306,-2.38940,-1165.11084,-136.33113,20.70863
367,3.050,978.51935,-264.38733,1472.23767,-54.50394,-34.61520,1283.05493,-813.39447,15.98083,1309.58337,10.82050,119.75149,155.30682,504.15369,-208.45702,-0.87234,-583.23871,172.84467,-2.67036,-1139.99915,-139.97038,17.67906
368,3.058,980.71289,-264.39795,1468.22986,-55.25726,-33.37607,1278.15942,-814.21106,15.71656,1306.45642,34.54694,119.13183,158.90698,479.82172,-206.74481,-1.15758,-607.46075,174.30249,-2.83919,-1114.03796,-142.83066,15.90393
369,3.067,982.82227,-264.24136,1464.48047,-56.42552,-32.16299,1273.32605,-815.00861,15.52090,1303.09900,59.30835,118.47474,161.77742,455.52765,-205.00766,-1.47733,-631.72485,175.98621,-2.88866,-1087.92480,-144.48764,15.53287
370,3.075,984.69910,-263.89398,1461.12280,-58.07858,-30.87577,1268.74487,-815.71844,15.51583,1299.51086,85.32178,117.84190,163.78743,431.37885,-203.23204,-1.81738,-656.02429,177.62291,-2.98627,-1061.30591,-144.65535,16.21833
371,3.083,986.22760,-263.35507,1458.26062,-60.21439,-29.35291,1264.64526,-816.33813,15.73037,1295.76526,112.58505,117.33427,164.78969,407.34119,-201.43530,-2.15276,-680.28931,178.82626,-3.29317,-1033.34729,-143.49986,17.59353
372,3.092,987.34186,-262.64301,1455.95874,-62.70739,-27.46809,1261.23755,-816.92371,16.13342,1291.96912,140.99796,117.01842,164.59489,383.30426,-199.69623,-2.45310,-704.50574,179.62560,-3.76714,-1003.77173,-141.57413,19.64784
373,3.100,988.02820,-261.78784,1454.24268,-65.31285,-25.19341,1258.64539,-817.54633,16.66047,1288.24634,170.48541,116.82540,162.94501,359.20605,-198.11551,-2.67983,-728.75494,180.43927,-4.19373,-973.10773,-139.20355,22.38638
374,3.108,988.31921,-260.82367,1453.10669,-67.75549,-22.59963,1256.87341,-818.23663,17.21721,1284.75586,201.03360,116.56435,159.61160,335.08655,-196.73355,-2.78870,-753.12781,181.67763,-4.34946,-942.15692,-136.20050,25.47855
375,3.117,988.28394,-259.77841,1452.52637,-69.85323,-19.81911,1255.83179,-818.95715,17.69455,1281.69434,232.62695,116.02464,154.52492,311.02661,-195.50528,-2.75237,-777.64081,183.53404,-4.12548,-911.42572,-132.29495,28.46753
376,3.125,988.00940,-258.67233,1452.46716,-71.58057,-17.00143,1255.40137,-819.61517,18.00966,1279.27209,265.20923,115.06060,147.79846,287.03113,-194.29390,-2.62642,-802.23486,185.87419,-3.61192,-880.91638,-127.53038,31.11542
377,3.133,987.57684,-257.52493,1452.88391,-73.02599,-14.28123,1255.49048,-820.09991,18.13952,1277.67200,298.75107,113.61535,139.66576,263.00128,-192.91895,-2.53995,-826.82056,188.29881,-3.01994,-850.28333,-122.19505,33.47789
378,3.142,987.04669,-256.34772,1453.72168,-74.29084,-11.76022,1256.06360,-820.33496,18.11389,1277.01074,333.30798,111.68575,130.45212,238.80037,-191.30101,-2.55157,-851.31921,190.46051,-2.51180,-819.16949,-116.57104,35.70766
379,3.150,986.46027,-255.13107,1454.92285,-75.41717,-9.50262,1257.13879,-820.33984,17.97844,1277.32581,368.93677,109.29891,120.60918,214.32216,-189.54547,-2.57809,-875.70557,192.20859,-2.19247,-787.48767,-110.78366,37.79553
380,3.158,985.85358,-253.85936,1456.42761,-76.37607,-7.54546,1258.76514,-820.25079,17.76483,1278.58752,405.57513,106.51488,110.66743,189.57286,-187.85873,-2.49567,-900.03955,193.50598,-2.13424,-755.46338,-104.84843,39.51677
381,3.167,985.26984,-252.53868,1458.16907,-77.09081,-5.91298,1260.99426,-820.23383,17.50244,1280.69495,443.03467,103.37463,101.06173,164.68721,-186.36890,-2.26241,-924.42615,194.51726,-2.24253,-723.45697,-98.86358,40.66287
382,3.175,984.75806,-251.19376,1460.07642,-77.47274,-4.62204,1263.85474,-820.34930,17.25973,1283.45142,481.03229,99.84283,91.99773,139.79359,-185.00229,-1.95290,-948.94080,195.73177,-2.19069,-691.77075,-93.14055,41.32418
383,3.183,984.36230,-249.83328,1462.08167,-77.45566,-3.67139,1267.33569,-820.51105,17.13840,1286.60632,519.21588,95.84942,83.49933,114.89885,-183.56190,-1.67987,-973.60431,197.56268,-1.71880,-660.57916,-88.07530,41.84527
384,3.192,984.11499,-248.43137,1464.12109,-77.01562,-3.03046,1271.38367,-820.56354,17.21071,1289.97021,557.32788,91.47218,75.63776,89.93629,-181.92387,-1.46758,-998.39038,199.86684,-0.95461,-629.95898,-83.90105,42.48994
385,3.200,984.04230,-246.95648,1466.13818,-76.17490,-2.65590,1275.91052,-820.38531,17.48059,1293.47949,595.42108,87.17663,68.82603,64.87395,-180.10457,-1.25104,-1023.25824,202.21562,-0.24950,-599.99152,-80.65675,43.26900
386,3.208,984.17023,-245.41237,1468.09033,-74.99427,-2.52593,1280.80273,-819.94476,17.89926,1297.16541,633.67474,83.77097,63.90438,39.73595,-178.17981,-0.99414,-1048.21655,204.35625,0.15081,-570.88135,-78.34509,44.04142
387,3.217,984.51855,-243.84167,1469.94495,-73.55553,-2.64699,1285.92456,-819.28711,18.42131,1301.06946,671.63092,81.98186,61.66385,14.53708,-176.21265,-0.72782,-1073.31458,206.24274,0.22751,-542.95728,-77.01649,44.62167
388,3.225,985.09393,-242.29623,1471.66821,-71.93676,-3.01272,1291.11450,-818.48804,19.06132,1305.15369,707.46484,82.03973,61.87928,-10.74710,-174.24242,-0.48566,-1098.46680,208.02216,0.29009,-516.57751,-76.74591,44.78141
389,3.233,985.88757,-240.81093,1473.21960,-70.19478,-3.56455,1296.18384,-817.63239,19.88473,1309.27905,738.26563,83.54714,62.81757,-36.12032,-172.30246,-0.25778,-1123.23303,210.01527,1.04919,-492.09384,-77.62843,44.25247
390,3.242,986.87103,-239.40106,1474.55957,-68.37157,-4.21153,1300.93518,-816.81177,20.94814,1313.24792,761.44769,85.74423,62.13527,-61.45467,-170.44644,0.05941,-1146.85718,212.46191,3.39894,-469.85956,-79.78723,42.78918
391,3.250,987.99567,-238.06839,1475.65808,-66.50743,-4.86932,1305.19092,-816.10229,22.26025,1316.85425,776.12360,88.10710,58.50994,-86.37403,-168.74557,0.78564,-1168.65662,215.36104,7.89631,-450.17975,-83.28264,40.22179
392,3.258,989.20343,-236.79591,1476.49487,-64.63982,-5.46287,1308.81519,-815.54126,23.77862,1319.92615,783.30719,90.65630,52.34521,-110.22768,-167.19815,2.50968,-1188.31714,218.50017,14.31208,-433.24905,-87.97992,36.49871
393,3.267,990.43909,-235.54477,1477.05347,-62.80510,-5.93265,1311.72180,-815.12842,25.41999,1322.35681,785.01276,93.56491,44.93785,-132.22932,-165.63087,5.88711,-1205.72327,221.44148,21.73853,-419.14917,-93.55946,31.74245
394,3.275,991.65558,-234.27426,1477.31592,-61.04802,-6.26279,1313.86584,-814.83380,27.07353,1324.11182,783.04639,96.72158,37.18611,-151.55679,-163.79909,11.34853,-1220.68823,223.72269,29.22003,-407.89044,-99.62694,26.26370
395,3.283,992.81989,-232.96599,1477.26465,-59.41402,-6.47871,1315.22119,-814.59442,28.61240,1325.21643,778.16333,99.93262,29.19507,-167.18086,-161.65637,19.05668,-1232.93884,225.21733,36.26618,-399.47455,-105.76329,20.52744
