"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
653,5.433,992.97748,-236.42706,1436.16321,-99.25885,-2.79993,1266.60095,-841.74127,32.27081,1290.19092,88.77539,-174.46173,-1.77671,519.00842,59.39850,67.77931,-989.54688,245.86020,-0.66651,-658.51294,-71.89397,37.76881
654,5.442,990.28876,-237.21808,1439.50427,-98.79231,-2.50553,1271.17310,-841.62756,31.78555,1294.25220,63.90796,-172.79073,-1.54396,553.88159,52.53109,62.77742,-1014.19208,247.66408,-0.30879,-630.14258,-68.37859,38.10509
655,5.450,987.74109,-238.12393,1442.78052,-97.98071,-2.47453,1276.15186,-841.50507,31.48941,1298.61755,38.94351,-170.98140,-1.31688,589.21130,46.52182,58.28471,-1039.00671,249.34435,-0.21388,-602.85944,-65.50575,38.36391
656,5.458,985.37054,-239.14066,1445.94031,-96.92495,-2.69248,1281.44641,-841.42194,31.43978,1303.26953,13.88208,-169.05031,-1.10290,625.46045,42.20979,55.27201,-1063.99622,251.05923,-0.28653,-576.77496,-63.43767,38.58123
657,5.467,983.19910,-240.26868,1448.94604,-95.72887,-3.15464,1286.94641,-841.37573,31.69098,1308.10437,-11.29065,-167.08151,-0.86974,661.81567,40.51397,54.64883,-1089.03357,252.92897,-0.21202,-551.99292,-62.41058,38.72631
658,5.475,981.23193,-241.52394,1451.77405,-94.47951,-3.84096,1292.50037,-841.36163,32.26495,1312.95996,-36.56088,-165.17223,-0.59452,695.73242,41.78033,56.10768,-1113.72461,254.98189,0.55811,-528.65393,-62.64132,38.63962
659,5.483,979.45837,-242.90707,1454.40491,-93.22681,-4.67986,1297.91040,-841.39935,33.15173,1317.64771,-61.87158,-163.37920,-0.29498,723.95422,45.26315,57.69907,-1137.43604,257.20322,2.73535,-507.02347,-64.23528,37.99702
660,5.492,977.85083,-244.38104,1456.81360,-91.98547,-5.54690,1302.95593,-841.52124,34.32550,1321.97192,-87.05670,-161.75003,0.07959,744.28735,49.54511,57.03141,-1159.61975,259.53366,6.81725,-487.57648,-67.18585,36.39436
661,5.500,976.37000,-245.88959,1458.96826,-90.75965,-6.30896,1307.43433,-841.75433,35.74352,1325.75378,-111.70297,-160.34340,0.82687,756.55426,53.62158,53.09969,-1180.06067,261.79977,12.65727,-470.91388,-71.36481,33.53054
662,5.508,974.97321,-247.38428,1460.84082,-89.56357,-6.87473,1311.19482,-842.11047,37.32638,1328.86328,-135.12930,-159.16069,2.53553,762.15417,57.41290,46.81703,-1198.71240,263.70752,19.57799,-457.48819,-76.55754,29.37070
663,5.517,973.61975,-248.82716,1462.41626,-88.42465,-7.22626,1314.15247,-842.57666,38.94239,1331.24072,-156.57501,-158.06725,5.83464,762.92627,61.22904,39.79312,-1215.36719,265.03625,26.91832,-447.39197,-82.57189,24.22587
664,5.525,972.27637,-250.18231,1463.68933,-87.37370,-7.41129,1316.28333,-843.10577,40.42091,1332.89233,-175.32330,-156.87888,11.08967,760.18506,65.08022,32.85869,-1229.50818,265.80255,34.28086,-440.43701,-89.20718,18.70194
665,5.533,970.92621,-251.41818,1464.65369,-86.43143,-7.49139,1317.59534,-843.61902,41.58897,1333.86584,-190.53894,-155.61584,18.43412,754.30994,68.71803,25.83485,-1240.47290,266.07089,41.29173,-436.40085,-96.12254,13.47794
666,5.542,969.56927,-252.51758,1465.29541,-85.60283,-7.49245,1318.10278,-844.02686,42.31256,1334.22546,-201.10712,-154.56873,27.87153,744.90393,72.06127,18.45099,-1247.85620,265.69827,47.39728,-435.19250,-102.85583,9.00835
667,5.550,968.21716,-253.48584,1465.59412,-84.88397,-7.40382,1317.82410,-844.25940,42.52855,1334.03577,-205.85455,-154.05020,38.96390,731.43750,75.19958,11.22622,-1251.72827,264.47888,52.05235,-436.91742,-108.91608,5.31378
668,5.558,966.88831,-254.35690,1465.52991,-84.27590,-7.21119,1316.79224,-844.28912,42.25697,1333.35303,-204.12311,-154.22549,50.48717,713.98938,78.04926,5.37356,-1252.37695,262.51666,55.12220,-441.92908,-113.79114,2.00567
669,5.567,965.60748,-255.18755,1465.09375,-83.78984,-6.91843,1315.06140,-844.13940,41.59875,1332.22229,-196.18677,-155.17987,60.83326,693.38086,80.35616,1.78015,-1249.99146,260.34912,57.00300,-450.84222,-117.01237,-1.35012
670,5.575,964.40942,-256.03604,1464.29016,-83.44030,-6.54310,1312.70313,-843.87878,40.72390,1330.68152,-183.02972,-156.99963,68.97036,670.61218,82.11421,0.22812,-1244.66650,258.67798,58.11359,-464.31635,-118.38248,-4.70943
671,5.583,963.33984,-256.94824,1463.13257,-83.24498,-6.10640,1309.79871,-843.60345,39.83678,1328.77100,-165.79767,-159.72957,74.90652,646.46423,83.66271,-0.20451,-1236.39172,257.94690,58.29572,-482.50720,-118.14055,-7.47973
672,5.592,962.44824,-257.96329,1461.64221,-83.23474,-5.63102,1306.44043,-843.41962,39.11964,1326.53638,-145.51062,-163.23146,79.23901,621.61047,85.27983,-0.28828,-1224.84521,258.16367,57.00624,-504.58255,-116.82893,-9.16380
673,5.600,961.77020,-259.12067,1459.85022,-83.45555,-5.14690,1302.73718,-843.42908,38.68940,1324.02124,-123.00043,-167.11636,82.47633,596.63245,86.98223,-0.37216,-1209.42126,259.06558,54.00650,-528.91602,-115.00374,-9.88501
674,5.608,961.31116,-260.45352,1457.80127,-83.96257,-4.70385,1298.80542,-843.72015,38.58303,1321.25671,-98.90033,-170.87871,84.80659,571.83557,88.71560,-0.54572,-1189.66577,260.33472,49.64314,-553.90564,-113.05385,-10.11863
675,5.617,961.04260,-261.97406,1455.55432,-84.81667,-4.37637,1294.75415,-844.36761,38.75619,1318.26575,-73.72488,-174.09987,86.25342,547.26331,90.47004,-0.78940,-1165.77612,261.63760,44.66922,-578.65002,-111.16322,-10.21916
676,5.625,960.90948,-263.67023,1453.18079,-86.08046,-4.24246,1290.67603,-845.42828,39.10191,1315.07568,-47.91449,-176.58087,86.87963,522.87537,92.22350,-1.07350,-1138.81262,262.58005,40.01553,-602.97150,-109.36142,-10.34392
677,5.633,960.83997,-265.51642,1450.76184,-87.80406,-4.33304,1286.64612,-846.91669,39.49437,1311.72229,-21.74170,-178.40024,86.89516,498.63684,93.92680,-1.39912,-1110.41919,262.77505,36.56564,-627.03821,-107.61615,-10.55347
678,5.642,960.75342,-267.47382,1448.38281,-90.00659,-4.60182,1282.72168,-848.77478,39.83387,1308.23340,4.74988,-179.84872,86.63313,474.51294,95.55862,-1.76138,-1082.08105,261.96573,34.80732,-651.03601,-105.90911,-10.83519
679,5.650,960.56744,-269.48022,1446.13037,-92.67831,-4.98443,1278.95728,-850.86945,40.07180,1304.60852,31.66901,-181.23288,86.38618,450.48642,97.14840,-2.12000,-1054.37903,260.07220,34.66622,-675.04028,-104.22793,-11.12032
680,5.658,960.20947,-271.45447,1444.08875,-95.78706,-5.48272,1275.41785,-853.03839,40.20218,1300.83875,59.18628,-182.73148,86.24926,426.57687,98.76514,-2.43666,-1026.92236,257.25146,35.83385,-699.02789,-102.52126,-11.35110
681,5.667,959.63135,-273.31439,1442.33240,-99.24860,-6.15591,1272.16675,-855.16235,40.23838,1296.95715,87.48865,-184.40742,86.11531,402.80237,100.49419,-2.71400,-999.03296,253.85069,38.05011,-722.96094,-100.73535,-11.52302
682,5.675,958.81464,-274.99521,1440.91833,-102.89084,-7.05835,1269.25818,-857.21100,40.20994,1293.05505,116.73746,-186.24713,85.75731,379.13034,102.36893,-2.97067,-970.38904,250.08156,40.96337,-746.83777,-98.85169,-11.68251
683,5.683,957.76324,-276.45837,1439.88818,-106.47614,-8.21409,1266.75500,-859.22272,40.17076,1289.26965,147.04291,-188.17303,84.90484,355.50836,104.32507,-3.20856,-941.07001,245.82417,44.08397,-770.65930,-96.88401,-11.89496
684,5.692,956.49280,-277.68732,1439.26953,-109.77487,-9.59760,1264.73450,-861.23645,40.19324,1285.78601,178.46367,-190.07933,83.33044,331.93448,106.25163,-3.42480,-911.29370,240.84738,47.02076,-794.43030,-94.90260,-12.17230
685,5.700,955.02594,-278.68542,1439.07373,-112.63572,-11.09399,1263.25818,-863.22968,40.34468,1282.83057,211.00168,-191.87073,80.93295,308.41913,108.07215,-3.62303,-881.27924,235.04387,49.62625,-818.20996,-92.99841,-12.43402
686,5.708,953.39099,-279.48462,1439.29541,-115.01983,-12.51231,1262.34363,-865.10620,40.66158,1280.62549,244.59692,-193.48181,77.77008,284.89020,109.79256,-3.79373,-851.24939,228.51094,51.99562,-842.09821,-91.20391,-12.56157
687,5.717,951.61725,-280.14880,1439.91296,-116.98614,-13.67132,1261.97839,-866.72766,41.14813,1279.31628,279.15390,-194.89200,74.04539,261.22339,111.49510,-3.89050,-821.41815,221.60619,54.38025,-866.14905,-89.48322,-12.49395
688,5.725,949.73145,-280.75378,1440.88782,-118.64144,-14.48405,1262.16357,-867.95184,41.79788,1278.92590,314.56824,-196.12357,70.05127,237.34384,113.28799,-3.83287,-791.94440,214.77902,56.91433,-890.30713,-87.75264,-12.27937
689,5.733,947.76038,-281.35999,1442.16638,-120.08015,-14.97774,1262.93250,-868.66718,42.60719,1279.37231,350.68872,-197.18361,66.07722,213.23242,115.26395,-3.55168,-762.92163,208.22615,59.40125,-914.46057,-85.92767,-12.04207
690,5.742,945.73804,-282.00293,1443.68396,-121.33382,-15.23753,1264.32202,-868.83765,43.57398,1280.53381,387.24149,-197.98540,62.35158,188.88277,117.41450,-3.08658,-734.40527,201.79588,61.46544,-938.60193,-84.01556,-11.88111
691,5.750,943.71179,-282.70020,1445.36963,-122.36517,-15.33245,1266.33984,-868.54688,44.69763,1282.31543,423.82379,-198.35320,59.00928,164.31702,119.49537,-2.65840,-706.42047,195.25659,62.84536,-962.87866,-82.16332,-11.77301
692,5.758,941.74109,-283.45874,1447.15466,-123.10716,-15.29030,1268.95984,-867.99811,45.97571,1284.67065,460.03384,-198.12274,56.04976,139.57852,121.17883,-2.50487,-678.96198,188.65070,63.52776,-987.39465,-80.53835,-11.60984
693,5.767,939.89001,-284.28134,1448.97656,-123.50434,-15.11684,1272.13293,-867.44385,47.38186,1287.56714,495.67123,-197.27773,53.42326,114.69121,122.45654,-2.59143,-652.01459,182.32581,63.70869,-1012.08411,-79.10564,-11.34991
694,5.775,938.22186,-285.17554,1450.77686,-123.53479,-14.82332,1275.79810,-867.07947,48.83396,1290.93640,530.77881,-196.12766,51.32193,89.68451,123.64154,-2.66295,-625.56909,176.65404,63.65545,-1036.87256,-77.63146,-11.04847
695,5.783,936.79584,-286.14902,1452.50220,-123.21583,-14.44012,1279.88416,-866.98010,50.19386,1294.66431,565.34735,-195.41881,50.36555,64.59334,124.99535,-2.55653,-599.66443,171.88281,63.55990,-1061.79492,-75.95061,-10.76818
696,5.792,935.66364,-287.18863,1454.10901,-122.59621,-14.00771,1284.30847,-867.11774,51.32109,1298.62061,598.81812,-196.06308,51.26413,39.41168,126.57104,-2.30527,-574.46100,168.14935,63.41448,-1086.90405,-74.13415,-10.55924
697,5.800,934.86096,-288.25095,1455.56580,-121.73647,-13.55683,1288.97510,-867.42224,52.13464,1302.67822,629.79755,-198.48045,53.99955,14.12476,128.28174,-2.01720,-550.24670,165.46066,62.94955,-1112.18433,-72.42749,-10.42965
698,5.808,934.39862,-289.27856,1456.84912,-120.68813,-13.09786,1293.76965,-867.82758,52.62566,1306.71155,656.39960,-202.12816,57.28078,-11.22641,129.99472,-1.75504,-527.42352,163.82036,61.76963,-1137.47314,-71.09659,-10.20760
699,5.817,934.26001,-290.22247,1457.93994,-119.49039,-12.63080,1298.55579,-868.28107,52.83065,1310.58679,677.06995,-205.78522,59.12470,-36.50674,131.65721,-1.51109,-506.53909,163.44916,59.57437,-1162.33606,-70.30202,-9.46914
700,5.825,934.40472,-291.05063,1458.82056,-118.18762,-12.16974,1303.17664,-868.72620,52.81108,1314.15442,691.18738,-208.42670,58.24040,-61.43808,133.36584,-1.25687,-488.17828,164.67661,56.16479,-1186.14868,-70.03023,-7.69221
701,5.833,934.77618,-291.74457,1459.47278,-116.84224,-11.75097,1307.46191,-869.09265,52.65388,1317.25488,699.16125,-209.81024,54.76243,-85.69363,135.27661,-0.93546,-472.69995,167.64330,51.38078,-1208.44263,-70.05093,-4.62656
702,5.842,935.30811,-292.29272,1459.87915,-115.52261,-11.41174,1311.24878,-869.31085,52.46637,1319.74573,702.28522,-210.21790,49.64946,-109.29968,137.46117,-0.33394,-460.09430,172.26306,45.25054,-1229.07178,-69.96027,-0.58344
703,5.850,935.93115,-292.68756,1460.02759,-114.27646,-11.16813,1314.40479,-869.34253,52.34299,1321.54663,702.28870,-209.86397,43.75976,-132.89767,139.90770,1.10369,-450.06064,178.33496,38.13206,-1248.06348,-69.49406,3.81659
704,5.858,936.58380,-292.93036,1459.91296,-113.11221,-11.01595,1316.82910,-869.19458,52.33002,1322.67505,700.42993,-208.74376,37.63398,-157.12332,142.60492,4.49850,-442.25797,185.59329,30.63242,-1265.53857,-68.91780,8.28574
705,5.867,937.22839,-293.04126,1459.53015,-112.01576,-10.95459,1318.44690,-868.89514,52.44389,1323.22656,696.75342,-206.83318,31.59818,-181.33258,145.49516,11.56406,-436.63519,193.85373,23.50793,-1281.63477,-68.74626,13.02205
706,5.875,937.85297,-293.06195,1458.86377,-110.99362,-11.00797,1319.21313,-868.45520,52.72811,1323.30652,690.30945,-204.15572,25.61609,-202.93286,148.39502,23.78404,-433.57581,203.17241,17.55997,-1296.22864,-68.87597,18.13835
707,5.883,938.45917,-293.04169,1457.89038,-110.08422,-11.20702,1319.11096,-867.87183,53.26516,1322.98987,680.10229,-200.74162,19.36178,-218.28711,151.05701,40.81649,-433.70447,213.48615,13.18829,-1308.81897,-68.51756,23.30760
708,5.892,939.05304,-293.01495,1456.58997,-109.32864,-11.55418,1318.14612,-867.16620,54.12195,1322.32361,665.90259,-196.69550,12.91509,-224.76956,153.32503,59.95004,-437.59750,223.97519,9.92137,-1318.67444,-67.20036,28.03650
709,5.900,939.64587,-292.99335,1454.95154,-108.75026,-12.01823,1316.35315,-866.40857,55.29174,1321.33301,648.33600,-192.34557,7.19249,-222.10135,155.28955,77.79283,-445.64410,233.32153,6.88118,-1324.99487,-65.32929,31.88435
710,5.908,940.25958,-292.97556,1452.96790,-108.35332,-12.54760,1313.80164,-865.70801,56.68402,1320.02283,628.22906,-188.24023,3.19342,-211.79910,157.25360,92.40448,-457.90399,240.68739,3.86194,-1327.19775,-63.74674,34.43914
711,5.917,940.93060,-292.95404,1450.63330,-108.12293,-13.07548,1310.58923,-865.17993,58.15495,1318.39026,606.05945,-184.84682,1.03157,-195.89468,159.44943,103.74345,-474.05942,246.06287,1.47323,-1325.20605,-63.17804,35.41838
712,5.925,941.70898,-292.91864,1447.94727,-108.03499,-13.53186,1306.82764,-864.91437,59.54453,1316.44495,582.24896,-182.25507,0.08563,-176.26352,161.84924,112.74895,-493.71854,249.89574,0.16206,-1319.30603,-63.96366,34.81066
713,5.933,942.64935,-292.86353,1444.92053,-108.07339,-13.86218,1302.62915,-864.96033,60.71055,1314.21484,557.53955,-180.22952,-0.28017,-154.45828,164.23921,120.38937,-516.33484,252.65594,-0.38752,-1309.76563,-65.99250,32.84652
714,5.942,943.79755,-292.78659,1441.57959,-108.23311,-14.03225,1298.09766,-865.32336,61.56449,1311.73340,532.68768,-178.46860,-0.42814,-131.67258,166.32014,127.21877,-540.72278,254.66232,-0.75532,-1296.70483,-68.83236,29.87197
715,5.950,945.17957,-292.67877,1437.97192,-108.52067,-14.03444,1293.32593,-865.96558,62.09634,1309.02429,508.07477,-176.76343,-0.53894,-108.75540,167.78621,133.38760,-565.51691,256.21643,-1.16046,-1280.22729,-71.95972,26.25970
716,5.958,946.79254,-292.52191,1434.16663,-108.96878,-13.90398,1288.39575,-866.81348,62.37170,1306.09204,483.72882,-175.00700,-0.71587,-86.14474,168.43863,138.87199,-590.06738,257.62350,-1.53624,-1260.54077,-75.02062,22.43829
717,5.967,948.59711,-292.29895,1430.25232,-109.64271,-13.70841,1283.37097,-867.78027,62.49449,1302.92944,459.53888,-173.17026,-1.01641,-63.74490,168.21695,143.65588,-614.38464,259.07523,-1.83558,-1238.06299,-77.89807,18.94003
718,5.975,950.51501,-291.99890,1426.33545,-110.62877,-13.50760,1278.29590,-868.79077,62.54638,1299.55554,435.43378,-171.28207,-1.44370,-41.04587,167.18054,147.76511,-638.61847,260.67969,-2.06836,-1213.55505,-80.34045,16.25461
719,5.983,952.43597,-291.61307,1422.53589,-112.02425,-13.32587,1273.22241,-869.79303,62.55327,1296.04309,411.43060,-169.40475,-1.91881,-17.49026,165.52057,151.19975,-662.82294,262.44360,-2.25880,-1187.91565,-81.80373,14.62376
720,5.992,954.23657,-291.13376,1418.97510,-113.92137,-13.13343,1268.25391,-870.75531,62.50863,1292.49023,387.57867,-167.64034,-2.30791,7.26952,163.49744,153.87921,-686.95343,264.24582,-2.42406,-1161.58789,-82.05581,14.08722
721,6.000,955.80750,-290.55020,1415.76050,-116.35890,-12.82870,1263.57092,-871.66382,62.40521,1288.98401,363.90317,-166.08667,-2.53768,33.33826,161.25774,155.63982,-710.95917,265.95331,-2.54448,-1134.37769,-81.53606,14.65335
722,6.008,957.07440,-289.84540,1412.97461,-119.25016,-12.26783,1259.41235,-872.52600,62.23518,1285.59839,340.38867,-164.70192,-2.66770,60.65231,158.74701,156.26970,-734.84448,267.54111,-2.58982,-1106.00232,-80.67877,16.26638
723,6.017,958.00073,-289.00525,1410.67554,-122.35226,-11.34951,1256.00452,-873.36292,61.98185,1282.40137,316.98157,-163.30399,-2.79362,89.09726,155.89378,155.60654,-758.64331,269.13995,-2.55163,-1076.54224,-79.28629,18.64851
724,6.025,958.58136,-288.03732,1408.90320,-125.34419,-10.07845,1253.47913,-874.18365,61.63303,1279.44751,293.59991,-161.75443,-2.90964,118.58875,152.74788,153.59154,-782.38934,270.91791,-2.45220,-1046.36353,-76.89270,21.33504
725,6.033,958.83563,-286.97614,1407.67883,-127.98703,-8.55378,1251.83752,-874.96808,61.20662,1276.77209,270.14551,-160.05719,-2.94025,149.07112,149.32578,150.20953,-806.12311,272.83597,-2.36427,-1015.95618,-73.38165,23.92476
726,6.042,958.79810,-285.86151,1407.00098,-130.23834,-6.90584,1250.97925,-875.69263,60.73825,1274.44336,246.53290,-158.28972,-2.86661,180.46198,145.46448,145.46921,-829.88843,274.61102,-2.37904,-985.63281,-68.97902,26.24915
727,6.050,958.51068,-284.71365,1406.84290,-132.22264,-5.24319,1250.76978,-876.38373,60.23264,1272.63513,222.74059,-156.50935,-2.75656,212.63225,140.90404,139.47124,-853.70532,276.05130,-2.48055,-955.12897,-63.86994,28.30316
728,6.058,958.01801,-283.53210,1407.15906,-134.09488,-3.65044,1251.11096,-877.11829,59.66929,1271.58313,198.81094,-154.71906,-2.69352,245.49089,135.47345,132.44313,-877.56683,277.28949,-2.53428,-923.92035,-58.18894,30.12103
729,6.067,957.36597,-282.31232,1407.89307,-135.91583,-2.20498,1251.97595,-877.95197,59.05878,1271.44336,174.77586,-152.90024,-2.69584,279.02185,129.16386,124.70996,-901.47540,278.55612,-2.47297,-891.88684,-52.21874,31.70010
730,6.075,956.60101,-281.05750,1408.98523,-137.62117,-0.97160,1253.39111,-878.86255,58.43951,1272.22607,150.62099,-151.09384,-2.69023,313.18561,122.07751,116.65247,-925.46191,279.93909,-2.34788,-859.30927,-46.27010,32.98859
731,6.083,955.77222,-279.77859,1410.37378,-139.07889,0.00447,1255.39551,-879.76318,57.82128,1273.84802,126.33542,-149.41872,-2.58539,347.85721,114.38882,108.65361,-949.54724,281.39890,-2.19133,-826.49451,-40.60992,34.02294
732,6.092,954.93353,-278.49084,1411.99194,-140.16675,0.68574,1258.00623,-880.55023,57.16441,1276.19812,101.94409,-147.92355,-2.38741,382.85663,106.19864,100.98615,-973.70557,282.88654,-1.96428,-793.58746,-35.56789,34.99681
733,6.100,954.14276,-277.20605,1413.76685,-140.81084,1.03573,1261.20813,-881.14685,56.40907,1279.16919,77.46906,-146.47893,-2.18997,417.97168,97.34151,93.68396,-997.89252,284.49481,-1.58964,-760.58130,-31.42860,36.11000
734,6.108,953.45825,-275.91919,1415.62488,-140.98700,1.03105,1264.96106,-881.52563,55.52309,1282.66650,52.89856,-144.91467,-2.04435,452.97137,87.55925,86.55463,-1022.11841,286.43668,-1.02184,-727.46277,-28.27943,37.45645
735,6.117,952.93469,-274.60767,1417.50000,-140.71371,0.67138,1269.20654,-881.70703,54.53467,1286.61145,28.20941,-143.18762,-1.90342,487.72491,76.88661,79.37676,-1046.47485,288.73126,-0.36482,-694.35620,-26.11087,39.06629
736,6.125,952.61963,-273.25024,1419.33704,-140.04379,-0.02298,1273.87012,-881.73657,53.52982,1290.93677,3.39001,-141.37271,-1.69810,522.45752,65.73598,72.20147,-1071.05896,291.01459,0.13513,-661.58057,-24.97328,40.95810
737,6.133,952.54987,-271.84781,1421.08838,-139.04982,-1.02230,1278.86646,-881.65454,52.62917,1295.56628,-21.55896,-139.55434,-1.42719,557.82727,54.72335,65.65247,-1095.88281,292.88727,0.30186,-629.63141,-24.93500,43.07860
738,6.142,952.74670,-270.42972,1422.71143,-137.81381,-2.30144,1284.09924,-881.47876,51.95740,1300.39478,-46.62003,-137.75159,-1.14987,594.34082,44.53613,60.90859,-1120.85913,294.37961,0.24442,-599.11731,-25.96629,45.17487
739,6.150,953.21179,-269.04282,1424.16846,-136.41927,-3.83575,1289.44226,-881.21460,51.60854,1305.28564,-71.75409,-135.94681,-0.91037,631.19324,35.88590,58.97896,-1145.78027,295.86310,0.41237,-570.71606,-27.97015,46.74750
740,6.158,953.92792,-267.73236,1425.43140,-134.93301,-5.57552,1294.72644,-880.87878,51.62548,1310.08313,-96.90521,-134.17201,-0.70146,665.61584,29.31239,59.50396,-1170.19214,297.64737,1.53314,-545.10541,-30.89909,47.16799
741,6.167,954.86554,-266.52554,1426.48328,-133.39508,-7.43642,1299.76392,-880.51337,52.00126,1314.62219,-121.98477,-132.53975,-0.46164,693.82117,24.76257,60.29591,-1193.37463,299.82239,4.39448,-522.78748,-34.80924,45.95040
742,6.175,955.98352,-265.42255,1427.31458,-131.83408,-9.32592,1304.38416,-880.18182,52.69226,1318.73901,-146.78583,-131.17690,-0.03114,713.03809,21.57067,58.62437,-1214.70361,302.30475,9.38576,-503.93640,-39.80679,42.98042
743,6.183,957.22705,-264.40961,1427.91675,-130.28708,-11.17268,1308.44885,-879.94952,53.63102,1322.28577,-170.88220,-130.12529,0.90388,722.88159,19.18470,53.27034,-1233.98804,304.84473,16.18497,-488.42627,-45.92623,38.50749
744,6.192,958.53491,-263.47769,1428.27771,-128.80109,-12.93284,1311.84827,-879.85358,54.71998,1325.14648,-193.65137,-129.29204,2.77708,725.09070,17.64714,45.16624,-1251.24854,307.02667,24.02617,-476.02090,-53.06983,33.02534
745,6.200,959.85071,-262.61609,1428.38672,-127.41957,-14.58452,1314.49805,-879.87549,55.81449,1327.25867,-214.39624,-128.54810,6.03220,722.15637,17.10463,36.07021,-1266.29419,308.38641,32.16623,-466.60132,-61.02790,27.15269
746,6.208,961.12805,-261.79678,1428.23901,-126.17208,-16.11905,1316.34229,-879.93201,56.73059,1328.62585,-232.37628,-127.92575,11.06983,715.93298,17.23635,27.03097,-1278.66931,308.59393,40.04684,-460.30011,-69.45924,21.42741
747,6.217,962.33429,-260.98477,1427.83350,-125.07089,-17.52983,1317.35278,-879.90002,57.28796,1329.31006,-246.70697,-127.60986,18.23615,707.04498,17.49112,18.31805,-1287.96521,307.57153,47.23304,-457.50272,-77.87462,16.09284
748,6.225,963.45947,-260.16437,1427.16504,-124.10762,-18.81174,1317.52649,-879.66833,57.36071,1329.40747,-256.29614,-127.76608,27.64626,695.21472,17.64201,10.45177,-1294.11023,305.41602,53.26945,-458.75049,-85.70520,11.04700
749,6.233,964.51892,-259.34863,1426.21863,-123.25807,-19.97147,1316.88672,-879.18695,56.90617,1329.01904,-260.06152,-128.52817,38.77021,680.06476,17.82438,4.55110,-1297.24927,302.21259,57.69530,-464.57434,-92.35504,5.99427
750,6.242,965.54987,-258.56491,1424.97473,-122.49849,-21.03041,1315.48413,-878.48877,55.97180,1328.22693,-257.45105,-130.01936,50.21545,661.67920,18.20932,1.28222,-1297.38452,298.16785,60.45367,-475.27554,-97.23038,0.82062
751,6.250,966.60760,-257.84143,1423.42078,-121.81960,-22.01724,1313.39233,-877.67279,54.68364,1327.08557,-248.77319,-132.31512,60.30933,640.53156,18.92023,0.06299,-1294.34448,293.91473,62.06567,-490.70795,-99.91449,-4.00382
752,6.258,967.75482,-257.20624,1421.55591,-121.23228,-22.95961,1310.70349,-876.86786,53.21136,1325.62842,-234.96399,-135.50208,68.12138,617.28662,20.07892,-0.24837,-1288.03467,290.29089,63.00655,-510.16400,-100.44119,-7.59628
753,6.267,969.04248,-256.68985,1419.38782,-120.76552,-23.88042,1307.52185,-876.19495,51.73217,1323.88037,-217.14465,-139.67441,73.80205,592.83655,21.65562,-0.40250,-1278.40210,287.74820,63.10818,-532.46179,-99.35356,-9.49427
754,6.275,970.49304,-256.32193,1416.93689,-120.46100,-24.80202,1303.95459,-875.74023,50.40817,1321.86316,-196.35364,-144.75110,78.00565,568.10522,23.43610,-0.63258,-1265.16504,286.18423,61.82825,-556.25690,-97.45242,-10.10740
755,6.283,972.09119,-256.12683,1414.24719,-120.37033,-25.75406,1300.10132,-875.54816,49.35979,1319.59045,-173.43311,-150.37549,81.22771,543.63422,25.25876,-0.93648,-1247.88831,285.28363,58.90289,-580.48383,-95.42854,-10.20454
756,6.292,973.78552,-256.12360,1411.39270,-120.55000,-26.76925,1296.04480,-875.63788,48.63961,1317.06750,-149.01563,-156.06871,83.64155,519.49384,27.09922,-1.25912,-1226.36218,284.82178,54.63840,-604.63080,-93.58393,-10.28591
757,6.300,975.50238,-256.32391,1408.47290,-121.05483,-27.86603,1291.84912,-876.02222,48.22956,1314.29614,-123.58148,-161.47551,85.28072,495.53879,28.94590,-1.55438,-1200.75049,284.61768,49.77365,-628.60217,-91.84530,-10.49852
758,6.308,977.16357,-256.72482,1405.59985,-121.94074,-29.04310,1287.57202,-876.70306,48.05884,1311.28076,-97.47397,-166.47714,86.21916,471.63763,30.77020,-1.81892,-1171.52502,284.30981,45.11462,-652.43042,-90.05322,-10.80630
759,6.317,978.69702,-257.30209,1402.88062,-123.26384,-30.28504,1283.28149,-877.64594,48.03010,1308.03381,-70.84979,-171.14464,86.63029,447.75037,32.56066,-2.08362,-1139.49646,283.34113,41.20540,-676.15808,-88.17674,-11.12651
760,6.325,980.04272,-258.01105,1400.40259,-125.06255,-31.56416,1279.05908,-878.76672,48.04852,1304.58081,-43.67584,-175.65535,86.74643,423.93268,34.30297,-2.38638,-1105.73169,281.24579,38.33471,-699.82672,-86.27231,-11.40242
761,6.333,981.15564,-258.79810,1398.23108,-127.33546,-32.85947,1274.99219,-879.95520,48.04651,1300.95825,-15.83194,-180.23161,86.74700,400.25793,35.97675,-2.76559,-1071.16602,277.88931,36.73576,-723.49554,-84.37992,-11.61942
762,6.342,982.00427,-259.61511,1396.41602,-130.01764,-34.19339,1271.17224,-881.12561,48.00237,1297.21094,12.77393,-185.05910,86.66003,376.71594,37.59595,-3.21629,-1036.36475,273.45450,36.61579,-747.23615,-82.51983,-11.80438
763,6.350,982.56543,-260.42285,1394.99866,-132.95737,-35.64305,1267.69958,-882.25208,47.94753,1293.39734,42.19543,-190.20450,86.37695,353.22778,39.21861,-3.64915,-1001.73346,268.21536,38.00729,-771.08374,-80.73152,-11.98988
