"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
212,1.758,1024.93176,-95.01381,1251.42358,-204.95700,-11.18914,1286.41614,-950.79120,90.45601,1272.74438,388.33771,68.05083,59.42598,45.69351,-154.54181,-1.47197,-594.82190,273.39041,-5.99104,-1416.56091,-74.75833,6.62423
213,1.767,1023.39386,-93.74112,1255.73181,-203.59106,-11.10171,1284.65344,-949.74268,89.94286,1275.95874,421.56329,64.47041,56.92494,32.26355,-153.38196,-1.47935,-607.98279,274.83066,-6.05854,-1426.85132,-72.61374,11.78115
214,1.775,1021.55536,-92.43550,1260.44653,-202.23883,-11.16682,1282.99414,-948.65521,89.45503,1279.32214,455.70734,61.20345,54.33636,18.80112,-152.08388,-1.53282,-621.18146,276.20337,-6.13722,-1436.30786,-70.16067,17.16222
215,1.783,1019.44305,-91.11130,1265.50037,-200.88115,-11.28691,1281.46326,-947.49365,89.05358,1282.78992,490.45206,58.44511,52.13687,5.29535,-150.76601,-1.58163,-634.51569,277.38489,-6.22401,-1444.24243,-67.44891,22.36838
216,1.792,1017.08545,-89.78664,1270.82910,-199.49741,-11.37377,1280.08374,-946.24255,88.77295,1286.33276,524.87756,56.47120,50.72960,-8.23877,-149.48122,-1.62786,-647.99756,278.45340,-6.22816,-1449.57397,-64.47176,27.18731
217,1.800,1014.50812,-88.47208,1276.36951,-198.08553,-11.38604,1278.87598,-944.91052,88.61320,1289.93286,557.60120,55.48362,50.09306,-21.78821,-148.23483,-1.68700,-661.56378,279.56042,-6.13674,-1451.23755,-60.90203,31.38251
218,1.808,1011.74005,-87.16544,1282.06311,-196.65567,-11.31925,1277.85242,-943.52142,88.54938,1293.57813,587.26343,55.33325,49.56071,-35.36285,-147.02997,-1.76292,-675.10986,280.74783,-6.04797,-1448.67578,-56.34325,34.64264
219,1.817,1008.81104,-85.85722,1287.86328,-195.21341,-11.17892,1277.01782,-942.10132,88.55772,1297.25549,613.09204,55.57558,48.14992,-48.96896,-145.89758,-1.84924,-688.57648,281.93784,-6.03617,-1442.05139,-50.81622,36.84364
220,1.825,1005.74384,-84.53375,1293.72925,-193.75301,-10.97251,1276.37573,-940.67450,88.64579,1300.94580,635.14563,55.88337,45.26253,-62.60074,-144.87782,-1.90943,-702.03442,283.03854,-6.08909,-1432.05151,-44.85425,38.29248
221,1.833,1002.55859,-83.18443,1299.61377,-192.25557,-10.69951,1275.92700,-939.26685,88.85469,1304.62170,654.09644,56.32312,41.09300,-76.27307,-143.97215,-1.88757,-715.63635,284.01761,-6.12820,-1419.44189,-39.21942,39.56215
222,1.842,999.28033,-81.81493,1305.45996,-190.70047,-10.32843,1275.66614,-937.90155,89.22472,1308.25305,670.75610,57.24213,36.42243,-90.02728,-143.13252,-1.77712,-729.46429,284.89499,-6.07077,-1404.69641,-34.60751,40.94417
223,1.850,995.93982,-80.45000,1311.20935,-189.09213,-9.79038,1275.58496,-936.58679,89.76601,1311.81079,685.60962,58.93856,32.04896,-103.89001,-142.28267,-1.64851,-743.45721,285.69315,-5.90962,-1387.95508,-31.30019,42.08414
224,1.858,992.57349,-79.12032,1316.81177,-187.46680,-9.00751,1275.67249,-935.31348,90.45695,1315.26892,698.54846,61.43344,28.29507,-117.83954,-141.36176,-1.58052,-757.50299,286.44519,-5.71854,-1369.11011,-29.05208,42.31520
225,1.867,989.22351,-77.84618,1322.22546,-185.86517,-7.93521,1275.91272,-934.06592,91.25266,1318.60376,708.94556,64.54762,24.89050,-131.82541,-140.36310,-1.58451,-771.52484,287.25430,-5.57842,-1347.79468,-27.54887,41.31274
226,1.875,985.93591,-76.63234,1327.41016,-184.30139,-6.57548,1276.28870,-932.82837,92.09976,1321.79150,715.98413,68.14909,21.26690,-145.81609,-139.32199,-1.60503,-785.45148,288.24689,-5.49355,-1323.59155,-26.73464,39.33590
227,1.883,982.76080,-75.47609,1332.32336,-182.75563,-4.95768,1276.78528,-931.58228,92.95221,1324.80811,719.00330,72.23370,17.02720,-159.82474,-138.28589,-1.57559,-799.26324,289.41345,-5.40261,-1296.43604,-26.65839,36.99133
228,1.892,979.75281,-74.38004,1336.92578,-181.19043,-3.11864,1277.39124,-930.31006,93.77094,1327.63306,717.76501,76.72519,12.26387,-173.89096,-137.29266,-1.46601,-813.09412,290.54559,-5.28483,-1266.70337,-27.32111,34.88474
229,1.900,976.96729,-73.35603,1341.18787,-179.57162,-1.09341,1278.09558,-929.00269,94.52289,1330.24976,712.62500,81.19233,7.55311,-188.02745,-136.34317,-1.28961,-827.09741,291.44904,-5.16409,-1234.95251,-28.60963,33.40698
230,1.908,974.45422,-72.41792,1345.08838,-177.87672,1.08776,1278.88550,-927.65656,95.19801,1332.64038,704.47693,84.83370,3.66422,-202.19316,-135.38950,-1.09803,-841.26422,292.20486,-5.02573,-1201.68164,-30.30921,32.70185
231,1.917,972.25671,-71.57517,1348.60632,-176.09801,3.39479,1279.74695,-926.26367,95.81843,1334.78638,694.32385,86.98987,1.13170,-216.32924,-134.38120,-0.95487,-855.51410,293.03223,-4.86039,-1167.24170,-32.25129,32.73515
232,1.925,970.41296,-70.82747,1351.71375,-174.24570,5.78521,1280.66943,-924.81433,96.42181,1336.67456,682.75842,87.78763,-0.08869,-230.41705,-133.33173,-0.87799,-869.81744,293.96399,-4.73119,-1131.89746,-34.36195,33.37805
233,1.933,968.95825,-70.16359,1354.37634,-172.34326,8.19531,1281.64746,-923.31146,97.04339,1338.30066,669.99194,88.03920,-0.53466,-244.48436,-132.30057,-0.82915,-884.17126,294.87173,-4.68638,-1095.94165,-36.61804,34.48264
234,1.942,967.92365,-69.57179,1356.56506,-170.42041,10.54873,1282.67432,-921.78241,97.70941,1339.66919,656.31232,88.45778,-0.74020,-258.50595,-131.33684,-0.73384,-898.54700,295.70306,-4.68348,-1059.63696,-39.06049,35.96365
235,1.950,967.32965,-69.04266,1358.26563,-168.51517,12.78124,1283.73633,-920.28052,98.43118,1340.78796,642.21545,89.23689,-0.92716,-272.29462,-130.49213,-0.46517,-912.87061,296.52319,-4.66310,-1023.07751,-41.76193,37.84241
236,1.958,967.17755,-68.55988,1359.47961,-166.68195,14.85983,1284.81323,-918.87933,99.19987,1341.65430,628.14795,90.27313,-1.12618,-285.55597,-129.81551,0.14287,-927.06604,297.40112,-4.62447,-986.31293,-44.72852,40.14857
237,1.967,967.44684,-68.10689,1360.21973,-164.99481,16.77385,1285.88367,-917.66577,99.98579,1342.24390,614.29260,91.43817,-1.34428,-298.07141,-129.28293,1.22374,-941.10822,298.35416,-4.59202,-949.63782,-47.85219,42.74148
238,1.975,968.10327,-67.68472,1360.50171,-163.53639,18.51584,1286.93066,-916.73724,100.73807,1342.51245,600.57642,92.66634,-1.57945,-309.80267,-128.78976,2.83897,-955.02527,299.37448,-4.56226,-913.59094,-51.01040,45.31629
239,1.983,969.11029,-67.30858,1360.34009,-162.38063,20.07637,1287.94519,-916.19287,101.38223,1342.40771,586.85083,93.95305,-1.79806,-320.83868,-128.20401,5.03091,-968.86414,300.49142,-4.51118,-878.63208,-54.15018,47.53928
240,1.992,970.43304,-66.98830,1359.74377,-161.58606,21.44061,1288.92224,-916.11481,101.82251,1341.88538,573.06927,95.28648,-1.94874,-331.21915,-127.41396,7.92564,-982.64325,301.77725,-4.41665,-844.90857,-57.18192,49.07370
241,2.000,972.03595,-66.72739,1358.71326,-161.19684,22.59086,1289.85498,-916.55371,101.97247,1340.92261,559.29089,96.61759,-2.00683,-340.67377,-126.42926,11.77370,-996.35681,303.22501,-4.25813,-812.25928,-60.03983,49.72045
242,2.008,973.88171,-66.53610,1357.24561,-161.24002,23.52634,1290.73071,-917.51135,101.82655,1339.52112,545.57104,97.90810,-2.01008,-348.47513,-125.40272,16.82027,-1009.99603,304.69528,-4.02538,-780.35022,-62.93621,49.66449
243,2.017,975.93781,-66.43111,1355.34180,-161.71609,24.28190,1291.53027,-918.92157,101.51304,1337.70642,531.92804,99.13113,-2.03707,-353.57855,-124.46024,23.09546,-1023.54437,306.03894,-3.77362,-748.85016,-66.19742,49.25801
244,2.025,978.18408,-66.42296,1353.00818,-162.58658,24.92810,1292.22949,-920.67188,101.23095,1335.51770,518.36957,100.26068,-2.14913,-354.92096,-123.63761,30.32102,-1037.03113,307.15210,-3.68325,-717.54236,-69.87668,48.56239
245,2.033,980.61206,-66.50700,1350.25378,-163.77528,25.53971,1292.80408,-922.66351,101.11669,1332.99341,504.87933,101.30865,-2.35056,-351.73071,-123.03317,37.87958,-1050.56860,307.95621,-3.93345,-686.39624,-73.89439,47.46917
246,2.042,983.22076,-66.66571,1347.08911,-165.19936,26.14859,1293.23975,-924.83801,101.19879,1330.16650,491.40860,102.31702,-2.58343,-343.76495,-122.86725,44.82664,-1064.23877,308.50363,-4.42859,-655.57031,-78.36208,46.08640
247,2.050,986.01093,-66.87935,1343.52747,-166.80559,26.73632,1293.53589,-927.15344,101.44903,1327.06763,477.90927,103.32004,-2.76350,-331.31256,-123.36601,50.19173,-1077.98511,309.02402,-4.81856,-625.23962,-83.44218,44.65671
248,2.058,988.97632,-67.13728,1339.58154,-168.57108,27.27329,1293.70117,-929.56000,101.82343,1323.72729,464.36957,104.34073,-2.83610,-314.98325,-124.65359,53.46561,-1091.68030,309.72971,-4.85685,-595.45502,-89.10010,43.31112
249,2.067,992.10724,-67.44229,1335.26099,-170.47554,27.74660,1293.75122,-931.98969,102.27373,1320.17859,450.81354,105.39513,-2.81165,-295.48151,-126.68906,54.78077,-1105.26013,310.68634,-4.58874,-566.24976,-95.14511,42.06575
250,2.075,995.40033,-67.80200,1330.57422,-172.48740,28.15373,1293.70825,-934.35303,102.75986,1316.46362,437.27158,106.47165,-2.76567,-273.44818,-129.23236,54.67377,-1118.73547,311.90988,-4.21165,-537.80243,-101.34808,40.91029
251,2.083,998.85364,-68.21777,1325.53198,-174.57278,28.48819,1293.59656,-936.54651,103.26393,1312.63220,423.75470,107.52869,-2.77822,-249.42142,-131.91818,53.74699,-1132.10718,313.34476,-3.90267,-510.42950,-107.45119,39.83192
252,2.092,1002.45380,-68.68478,1320.15344,-176.70505,28.73615,1293.43884,-938.47546,103.79314,1308.72913,410.24438,108.55409,-2.86182,-223.92847,-134.41083,52.43838,-1145.41370,314.75439,-3.74752,-484.48209,-113.16258,38.77821
253,2.100,1006.16827,-69.19469,1314.46924,-178.86017,28.88395,1293.25842,-940.08295,104.35853,1304.77075,396.71594,109.57500,-2.97878,-197.51939,-136.50433,50.95123,-1158.81006,315.91272,-3.70427,-460.30344,-118.24273,37.67204
254,2.108,1009.95032,-69.73586,1308.52258,-181.00526,28.92780,1293.07861,-941.37878,104.92843,1300.72852,383.16968,110.59662,-3.09693,-170.64725,-138.13258,49.37209,-1172.41614,316.84537,-3.65268,-438.22995,-122.58247,36.47603
255,2.117,1013.75189,-70.30221,1302.36389,-183.09720,28.87877,1292.91577,-942.44824,105.39624,1296.53650,369.61365,111.60529,-3.19120,-143.57838,-139.35327,47.84916,-1186.18054,317.72614,-3.53925,-418.53778,-126.13879,35.17499
256,2.125,1017.52808,-70.90379,1296.04626,-185.09523,28.76276,1292.77698,-943.40479,105.62737,1292.13452,356.03992,112.60730,-3.23649,-116.42505,-140.33768,46.62085,-1200.00928,318.64307,-3.41547,-401.40204,-128.85435,33.74200
257,2.133,1021.23315,-71.56128,1289.63013,-186.97360,28.61174,1292.66760,-944.31348,105.55767,1287.51147,342.42780,113.63343,-3.23475,-89.18185,-141.31429,45.88177,-1213.88013,319.56610,-3.32763,-387.02328,-130.70476,32.16318
258,2.142,1024.82227,-72.29456,1283.19055,-188.72333,28.44965,1292.59973,-945.16290,105.22562,1282.70459,328.74683,114.71985,-3.21196,-61.72581,-142.43222,45.66253,-1227.80115,320.47180,-3.26224,-375.81827,-131.73181,30.38138
259,2.150,1028.26196,-73.12209,1276.81116,-190.34106,28.28489,1292.59595,-945.88782,104.71951,1277.78235,314.97668,115.85388,-3.18263,-33.85544,-143.66455,45.84052,-1241.78711,321.39896,-3.18969,-368.38470,-131.95935,28.11751
260,2.158,1031.53430,-74.06479,1270.57434,-191.81133,28.11787,1292.68347,-946.40106,104.12029,1272.83557,301.12921,116.95314,-3.15011,-5.38965,-144.85956,46.24412,-1255.83716,322.39932,-3.09278,-365.19354,-131.31766,24.79786
261,2.167,1034.63147,-75.14091,1264.55774,-193.09885,27.95332,1292.87659,-946.62164,103.46819,1267.96521,287.22787,117.95525,-3.10962,23.71606,-145.86426,46.77135,-1269.90027,323.48657,-2.99463,-366.20825,-129.71048,19.85544
262,2.175,1037.54602,-76.35478,1258.83923,-194.15656,27.79615,1293.16528,-946.49670,102.74461,1263.26489,273.27676,118.89265,-3.04304,53.30554,-146.60732,47.45841,-1283.93091,324.62659,-2.97112,-370.65744,-127.19328,13.32038
263,2.183,1040.27344,-77.69550,1253.50293,-194.93948,27.63491,1293.52319,-946.00989,101.88744,1258.80969,259.26880,119.83330,-2.95140,83.08112,-147.11299,48.44785,-1297.92334,325.76556,-3.05117,-377.25818,-124.11377,6.08500
264,2.192,1042.81470,-79.14644,1248.64014,-195.41357,27.43922,1293.90833,-945.17780,100.84235,1254.65613,245.21519,120.81375,-2.86446,112.75616,-147.46149,49.87792,-1311.88416,326.85992,-3.15222,-385.04272,-121.09613,-0.54702
265,2.200,1045.16833,-80.69452,1244.34302,-195.55824,27.17493,1294.25610,-944.04083,99.60447,1250.85767,231.15077,121.83475,-2.81610,142.16187,-147.74246,51.79843,-1325.85364,327.87589,-3.18395,-394.06030,-118.75110,-5.51886
266,2.208,1047.32153,-82.33434,1240.69897,-195.36861,26.81624,1294.47888,-942.65466,98.21946,1247.48853,217.11861,122.84413,-2.84879,171.22937,-148.04846,54.17723,-1339.85083,328.79489,-3.13329,-404.91077,-117.25438,-8.40866
267,2.217,1049.25146,-84.06443,1237.78552,-194.85576,26.35146,1294.48572,-941.08374,96.77048,1244.65466,203.16670,123.76559,-2.99293,199.93671,-148.46994,56.93251,-1353.74976,329.63669,-2.99844,-417.65448,-116.31155,-9.53981
268,2.225,1050.92834,-85.88153,1235.66724,-194.04388,25.79137,1294.20752,-939.39417,95.37254,1242.48364,189.33278,124.58992,-3.20767,228.32043,-149.05618,59.92731,-1367.32654,330.43692,-2.65802,-431.56741,-115.56012,-9.68354
269,2.233,1052.31689,-87.78275,1234.39453,-192.96684,25.16718,1293.61377,-937.64771,94.15830,1241.09705,175.59669,125.39372,-3.39324,256.48859,-149.79761,62.96315,-1380.36902,331.22388,-1.82326,-445.77756,-114.82558,-9.54958
270,2.242,1053.37903,-89.76237,1233.99756,-191.66345,24.51295,1292.71082,-935.89740,93.25130,1240.57446,161.89648,126.24222,-3.49085,284.56360,-150.65512,65.82551,-1392.69189,332.11780,-0.16471,-459.79071,-114.03522,-9.53687
271,2.250,1054.08240,-91.79698,1234.47876,-190.17740,23.85426,1291.53333,-934.18439,92.74481,1240.92932,148.20404,127.09857,-3.53706,312.63538,-151.60449,68.35081,-1404.17114,333.35477,2.47882,-473.50659,-113.13617,-9.74929
272,2.258,1054.41187,-93.84192,1235.81665,-188.56189,23.20850,1290.14282,-932.53558,92.68788,1242.10657,134.53061,127.90373,-3.58768,340.77930,-152.67206,70.44243,-1414.81177,335.01715,6.04389,-487.00464,-112.15880,-10.09856
273,2.267,1054.37183,-95.84964,1237.97473,-186.87482,22.58994,1288.61865,-930.95923,93.06758,1243.99854,120.88611,128.69514,-3.64339,369.09937,-153.91837,72.02887,-1424.75928,336.76270,10.35283,-500.41214,-111.24138,-10.43802
274,2.275,1053.97583,-97.78612,1240.90491,-185.16306,22.01910,1287.03992,-929.44464,93.80210,1246.47778,107.28348,129.51582,-3.69424,397.72363,-155.36157,73.03204,-1434.23303,337.89484,15.17100,-513.84033,-110.52568,-10.67558
275,2.283,1053.23328,-99.63110,1244.54382,-183.44569,21.52128,1285.47339,-927.97278,94.76347,1249.42273,93.75485,130.30418,-3.74786,426.72650,-156.95865,73.41863,-1443.30493,337.84265,20.27631,-527.29956,-110.05551,-10.80926
276,2.292,1052.14453,-101.37813,1248.81531,-181.70685,21.10677,1283.96716,-926.53210,95.81805,1252.72937,80.30826,130.99954,-3.77977,456.06293,-158.67651,73.27452,-1451.61401,336.64233,25.60200,-540.71149,-109.78793,-10.88320
277,2.300,1050.71057,-103.03969,1253.63635,-179.91725,20.75890,1282.54956,-925.12476,96.86230,1256.31287,66.88602,131.63905,-3.75344,485.54407,-160.50989,72.77138,-1458.26172,334.81195,31.21997,-554.02509,-109.61383,-10.95425
278,2.308,1048.94336,-104.64078,1258.92310,-178.06740,20.44542,1281.23608,-923.75629,97.84334,1260.10742,53.41422,132.26930,-3.69509,514.78516,-162.41599,72.06119,-1461.98022,332.85788,37.17896,-567.26794,-109.35228,-11.08131
279,2.317,1046.86707,-106.20302,1264.59570,-176.17172,20.13486,1280.04248,-922.42352,98.75504,1264.06409,39.87119,132.87595,-3.67305,543.17157,-164.28589,71.18761,-1461.57446,330.96255,43.26131,-580.51306,-108.86416,-11.25921
280,2.325,1044.51025,-107.74248,1270.57581,-174.25189,19.80522,1278.98914,-921.11377,99.59988,1268.14758,26.29196,133.44872,-3.71376,569.96222,-165.99167,70.01912,-1456.50879,328.83380,48.71336,-593.83667,-108.18797,-11.38522
281,2.333,1041.89978,-109.27582,1276.78406,-172.32951,19.44614,1278.09741,-919.81012,100.32608,1272.31982,12.71469,134.03860,-3.78371,594.51648,-167.44643,68.26705,-1447.13428,325.78162,52.49836,-607.28217,-107.45254,-11.36775
282,2.342,1039.06396,-110.81386,1283.13904,-170.42905,19.04802,1277.38062,-918.49487,100.78929,1276.52393,-0.86545,134.72716,-3.83962,616.50464,-168.64157,65.64429,-1434.31226,321.21866,54.22167,-620.83496,-106.67134,-11.23918
283,2.350,1036.04163,-112.35469,1289.56067,-168.57913,18.58515,1276.84180,-917.15228,100.80595,1280.70203,-14.46661,135.55652,-3.87176,635.97620,-169.65839,62.05488,-1418.94849,315.15710,54.65617,-634.44751,-105.75957,-11.10992
284,2.358,1032.88062,-113.88971,1295.97314,-166.80402,18.02000,1276.47717,-915.77393,100.28366,1284.83521,-28.09103,136.48506,-3.90125,653.24878,-170.63525,57.65679,-1401.80005,308.08917,55.01255,-648.10059,-104.74097,-11.03046
285,2.367,1029.62939,-115.41072,1302.30566,-165.10828,17.32424,1276.28088,-914.36615,99.30309,1288.94385,-41.75900,137.41995,-3.94529,668.62817,-171.67825,52.74176,-1383.33008,300.44238,55.72758,-661.81592,-103.75328,-10.95128
286,2.375,1026.33179,-116.91652,1308.49341,-163.46762,16.48228,1276.25024,-912.94641,98.06100,1293.04333,-55.51224,138.31273,-3.99338,682.10107,-172.77271,47.51776,-1363.46118,292.27451,56.16022,-675.61084,-102.83517,-10.81849
287,2.383,1023.02893,-118.41307,1314.47803,-161.83784,15.47478,1276.38855,-911.52490,96.74200,1297.11670,-69.37186,139.21918,-4.00992,693.25848,-173.80684,41.98699,-1341.51978,283.29523,55.31198,-689.46497,-101.87369,-10.65166
288,2.392,1019.76373,-119.90265,1320.20605,-160.17743,14.26949,1276.70349,-910.09326,95.44646,1301.12378,-83.32162,140.24106,-3.95246,701.51038,-174.68300,36.01764,-1316.74658,273.17123,52.66497,-703.35321,-100.77679,-10.52232
289,2.400,1016.58026,-121.38176,1325.62817,-158.46571,12.82766,1277.19568,-908.63098,94.20280,1305.02759,-97.29803,141.41394,-3.79450,706.38196,-175.33635,29.51300,-1289.12549,262.43204,48.79799,-717.29169,-99.56493,-10.48302
290,2.408,1013.52344,-122.84941,1330.70361,-156.70694,11.12044,1277.85034,-907.11774,93.01445,1308.80811,-111.19870,142.68243,-3.54104,707.68744,-175.64226,22.56834,-1259.56433,252.94388,45.44548,-731.32007,-98.30690,-10.50874
291,2.417,1010.64508,-124.30984,1335.40149,-154.92279,9.14756,1278.64136,-905.54126,91.89166,1312.45837,-124.97678,143.96786,-3.23066,705.49670,-175.41101,15.59733,-1228.98340,246.32170,44.24461,-745.46460,-97.06133,-10.52075
292,2.425,1008.00787,-125.77251,1339.69470,-153.13687,6.94685,1279.54468,-903.89886,90.85334,1315.97241,-138.74344,145.23273,-2.90271,700.02869,-174.52469,9.37285,-1197.42944,241.90375,45.17027,-759.71838,-95.86104,-10.48080
293,2.433,1005.67596,-127.24805,1343.55347,-151.35681,4.59182,1280.54663,-902.19214,89.91580,1319.33606,-152.70157,146.45137,-2.58611,691.68787,-173.03851,4.75061,-1164.47095,237.45128,46.81877,-774.02869,-94.73580,-10.42406
294,2.442,1003.69415,-128.72601,1346.94006,-149.56563,2.17209,1281.64063,-900.42554,89.07410,1322.52637,-166.95187,147.50398,-2.36931,681.06860,-171.16385,2.07478,-1130.12781,231.56712,48.06672,-788.33765,-93.74731,-10.39273
295,2.450,1002.07574,-130.15294,1349.80933,-147.73056,-0.22985,1282.82190,-898.61145,88.28854,1325.51611,-181.37357,148.28397,-2.35297,668.73578,-169.21008,0.92990,-1094.89099,224.55832,48.84167,-802.62097,-92.92102,-10.38813
296,2.458,1000.81787,-131.45853,1352.12061,-145.82275,-2.54092,1284.08398,-896.77386,87.49535,1328.27869,-195.61185,148.97093,-2.46565,655.16315,-167.49936,0.58446,-1059.18372,217.61989,49.70273,-816.83698,-92.14642,-10.39105
297,2.467,999.92932,-132.61427,1353.85291,-143.83965,-4.69454,1285.41223,-894.94904,86.62947,1330.79761,-209.20706,149.93590,-2.48961,640.91443,-166.22308,0.49792,-1023.21375,211.73354,51.12411,-830.93744,-91.27666,-10.37992
298,2.475,999.43719,-133.64984,1355.00269,-141.82146,-6.64341,1286.77966,-893.18738,85.64700,1333.06396,-221.94473,151.35760,-2.24999,626.56500,-165.34213,0.42365,-987.13489,206.93329,52.98025,-844.96509,-90.30215,-10.32388
299,2.483,999.36432,-134.61670,1355.57068,-139.84895,-8.37428,1288.14893,-891.54773,84.54012,1335.06738,-234.24271,153.10445,-1.63652,612.43176,-164.66858,0.28674,-951.17188,202.63968,54.75436,-859.01117,-89.32021,-10.18944
300,2.492,999.70844,-135.55780,1355.56311,-138.01785,-9.90369,1289.48462,-890.08728,83.33266,1336.78748,-247.31192,154.96255,-0.48240,598.53430,-164.03471,0.07714,-915.58472,198.52444,56.12613,-873.09167,-88.39918,-9.97897
301,2.500,1000.44147,-136.50250,1354.99683,-136.40729,-11.25497,1290.76782,-888.85602,82.06388,1338.19666,-262.74814,156.85423,1.54894,584.75055,-163.36365,-0.18562,-880.50671,194.64108,57.05406,-887.16125,-87.53629,-9.76255
302,2.508,1001.52026,-137.46246,1353.89600,-135.06253,-12.43518,1291.99268,-887.89923,80.77711,1339.26855,-281.34433,158.71983,5.06664,570.95032,-162.65678,-0.44976,-845.86841,191.08907,57.52505,-901.17212,-86.69185,-9.64793
303,2.517,1002.89624,-138.42690,1352.28381,-134.00011,-13.42828,1293.14648,-887.26331,79.51678,1339.98608,-301.84885,160.31978,10.98140,557.05817,-161.95465,-0.63777,-811.51776,187.87469,57.47286,-915.10162,-85.87082,-9.69344
304,2.525,1004.51691,-139.36916,1350.17615,-133.23093,-14.20699,1294.19653,-886.99487,78.33029,1340.33777,-320.89017,161.40779,20.06043,543.09143,-161.28099,-0.70953,-777.37268,184.97314,56.84979,-928.99628,-85.18844,-9.84934
305,2.533,1006.32788,-140.26024,1347.57983,-132.77628,-14.75082,1295.09644,-887.12891,77.26715,1340.31348,-334.41360,161.95204,31.84546,529.14124,-160.61559,-0.72376,-743.46045,182.49863,55.69207,-942.92493,-84.70410,-9.99602
306,2.542,1008.28607,-141.08144,1344.49768,-132.65938,-15.05150,1295.80200,-887.67297,76.37337,1339.90967,-339.67935,162.10072,44.10239,515.27704,-159.91156,-0.79406,-709.88611,180.73068,54.10509,-956.87219,-84.20090,-10.04568
307,2.550,1010.37366,-141.82921,1340.93640,-132.89294,-15.10686,1296.28857,-888.60181,75.68764,1339.12842,-336.21060,162.21323,54.01898,501.48450,-159.13556,-0.97998,-676.79761,179.89670,52.19682,-970.76807,-83.41018,-10.02280
308,2.558,1012.59937,-142.51082,1336.90820,-133.47433,-14.91711,1296.56067,-889.86688,75.23561,1337.97278,-325.12521,162.80042,60.05840,487.71259,-158.28900,-1.23566,-644.38519,180.08969,50.00346,-984.57214,-82.41235,-9.98061
309,2.567,1014.99066,-143.13748,1332.42249,-134.38242,-14.48735,1296.64917,-891.41364,75.02286,1336.44421,-308.04538,164.07323,62.48608,473.95471,-157.39868,-1.45462,-612.89301,181.40247,47.47256,-998.30011,-81.54405,-9.86698
310,2.575,1017.58154,-143.72470,1327.48157,-135.57948,-13.83112,1296.59888,-893.19220,75.04202,1334.54822,-286.66611,165.62541,62.51797,460.25183,-156.51479,-1.55228,-582.54407,183.90469,44.52911,-1012.04492,-80.97070,-9.64317
311,2.583,1020.39819,-144.29956,1322.08704,-137.01645,-12.97433,1296.45361,-895.15759,75.28401,1332.29907,-262.76523,166.66455,61.31850,446.63593,-155.71300,-1.51130,-553.46954,187.51422,41.13007,-1025.88232,-80.49852,-9.42758
312,2.592,1023.44806,-144.88954,1316.24902,-138.63564,-11.96257,1296.24829,-897.26080,75.73256,1329.72107,-238.06070,166.52107,59.54877,433.09827,-155.04979,-1.37349,-525.79694,192.10690,37.29867,-1039.70825,-79.78552,-9.35297
313,2.600,1026.71680,-145.49382,1309.98987,-140.37540,-10.85777,1296.01233,-899.43463,76.35400,1326.84680,-213.75833,165.04869,57.49690,419.58838,-154.48331,-1.22228,-499.76453,197.72972,33.18269,-1053.31897,-78.66275,-9.41447
314,2.608,1030.16992,-146.07594,1303.34827,-142.18422,-9.72256,1295.77197,-901.58887,77.09909,1323.71228,-190.15421,162.61189,55.42511,406.04224,-153.89084,-1.14455,-475.70679,204.52072,29.04005,-1066.62524,-77.16687,-9.57661
315,2.617,1033.75183,-146.57747,1296.38696,-144.03702,-8.62136,1295.55164,-903.62811,77.91078,1320.34729,-166.73984,159.75085,53.67953,392.42975,-153.18474,-1.16528,-454.00610,212.41846,25.12639,-1079.77734,-75.51186,-9.86680
316,2.625,1037.39038,-146.92738,1289.19788,-145.93065,-7.62659,1295.37793,-905.47900,78.73750,1316.76465,-142.73831,156.87605,52.47311,378.75739,-152.36148,-1.23564,-435.11279,221.10176,21.62769,-1093.15869,-74.21146,-10.19730
317,2.633,1041.00928,-147.05643,1281.89417,-147.85646,-6.79925,1295.28052,-907.10315,79.54926,1312.96021,-117.58377,154.10823,51.67445,365.03625,-151.47385,-1.28429,-419.56274,230.14270,18.60184,-1107.05701,-73.71494,-10.30281
318,2.642,1044.53540,-146.91257,1274.58960,-149.78285,-6.16815,1295.28625,-908.48840,80.33533,1308.92664,-91.05563,151.35228,50.93676,351.27661,-150.58115,-1.28181,-407.88336,239.02890,15.82527,-1121.32153,-73.79490,-10.06974
319,2.650,1047.89441,-146.44751,1267.38599,-151.66719,-5.73188,1295.40674,-909.63208,81.08496,1304.67310,-63.17319,148.50223,49.99257,337.50232,-149.68887,-1.27213,-400.37408,247.13878,12.79888,-1135.57422,-73.74609,-9.72340
320,2.658,1051.01563,-145.60175,1260.37573,-153.47345,-5.46568,1295.63025,-910.52863,81.77788,1300.23633,-34.08173,145.49269,48.80307,323.73810,-148.75601,-1.31850,-396.92261,253.96558,9.16292,-1149.62573,-73.14660,-9.51077
321,2.667,1053.85388,-144.35866,1253.66284,-155.16901,-5.32536,1295.92432,-911.17151,82.39511,1295.67737,-4.01303,142.25458,47.57544,309.98853,-147.77072,-1.41475,-397.02197,259.34650,5.10823,-1163.49231,-72.12390,-9.44477
